imdbId,imdbid,Movie Name,Argentina,Australia,Austria,Bahrain,Baltic States,Belgium,Bolivia,Brazil,Bulgaria,Central America,Central America+,Chile,China,Colombia,Croatia,Curaçao,Cyprus,Czech Republic,Czech Republic/Slovakia,Denmark,Domestic,Dominican Republic,East Africa,Ecuador,Egypt,Estonia,Finland,France,Germany,Greece,Hong Kong,Hungary,Iceland,India,Indonesia,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Kuwait,Latvia,Lebanon,Lebanon/United Arab Emirates,Lesser Antilles,Lithuania,Malaysia,Mexico,Middle East Other,Middle East/UAE,Netherlands,Netherlands Antilles,New Zealand,Nigeria,North Macedonia,Norway,Oman,Pakistan,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Russia/CIS,Russia/CIS/Ukraine,Serbia and Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sri Lanka,Sweden,Switzerland,Switzerland (French),Switzerland (German),Switzerland (Italian),Taiwan,Thailand,Türkiye,Ukraine,United Arab Emirates,United Kingdom,Uruguay,Venezuela,Vietnam,West Indies
0360717,,King Kong (2005),"$1,962,899","$15,985,810","$2,113,927",,,"$4,683,067",,"$5,987,670","$367,431",,"$1,889,304","$1,459,715","$12,684,023","$1,753,067","$427,080",,"$203,979","$746,836","$785,922","$4,013,106",,,,"$495,340","$423,687","$167,587","$1,206,257","$26,629,505","$20,987,563","$1,945,286","$5,079,955","$559,088","$477,008","$7,672,734","$1,909,701","$1,346,385","$10,920,325",,"$19,533,654",,"$80,597",,"$178,351","$398,207",,,"$179,159","$3,265,934","$16,424,831",,"$3,369,650","$4,796,229",,"$1,782",,,"$4,590,812",,"$296,383","$1,368,397","$3,166,492","$1,664,250","$1,878,143",,,"$151,887","$9,901,273","$9,901,273",,"$129,986","$3,038,821","$63,710","$294,227","$2,261,789","$24,777,357","$15,149,112",,"$4,119,017","$2,809,674",,,,"$7,350,836","$3,018,600","$2,262,188","$1,610,500","$1,856,959","$52,619,933","$17,125","$1,414,958",,
0397535,,Memoirs of a Geisha (2005),"$437,980","$7,797,594","$964,364","$41,724",,"$640,934","$25,025","$933,891","$100,135",,"$357,067","$303,387",,"$705,485","$195,311",,,"$337,045",,"$1,633,366",,,"$28,299","$141,658","$39,573",,"$839,474","$5,438,950","$8,121,404","$1,699,200","$720,024","$496,947","$65,197","$192,772","$603,467",,"$5,356,263","$19,000","$10,974,880","$27,736",,"$38,515",,"$164,865",,"$19,000","$195,570","$532,463","$4,015,109",,,"$1,038,326",,"$760,707","$23,141",,"$317,589","$17,127",,"$195,103","$279,142","$1,303,403",,,"$27,703","$117,870",,"$1,783,166",,"$172,347","$1,138,000","$34,345","$224,861","$230,823","$6,332,236","$14,289,365",,"$661,707","$1,505,939",,,,"$1,830,505","$670,417","$974,101","$317,933","$238,317","$12,663,017","$80,049","$358,195",,
0356680,,The Family Stone (2005),"$439,779","$3,876,354","$624,738",,,"$656,262","$12,885","$1,135,050","$32,401",,"$279,128","$155,377",,"$136,480","$53,334",,,,,"$258,911",,"$26,642",,"$75,950","$34,867","$29,496","$115,895","$2,524,833","$3,606,811","$310,407",,"$289,585","$79,931","$28,794","$52,566","$175,956","$936,019","$26,330","$377,386",,,,"$62,975","$75,770",,"$47,306","$34,375",,"$2,810,937",,,,,"$292,873",,,"$194,327",,,"$99,229","$207,997","$203,004","$366,567","$303,721",,,"$654,199","$572,020",,"$42,701","$369,566",,"$116,799","$793,167","$506,220","$4,510,592",,"$277,436","$689,706",,,,"$451,965","$28,848","$210,732",,"$118,996","$2,122,771","$80,490","$224,105",,
0417976,,The Promise (2005),,,,,,"$17,194",,,"$25,863",,,,"$18,000,000",,,,,,,,"$669,625",,,,,,,"$1,159,735",,"$220,478","$654,435",,,,,,,,"$3,694,030",,,,,,,,,,,,,"$3,605",,,,,,,,,,"$80,376","$14,490",,,"$16,220",,"$441,964",,,,,,,"$4,547,427","$55,741",,,"$90,898",,,,"$637,475","$533,400",,,"$62,737",,,,,
0321376,,Cuban Rafters (2002),,,,,,,,,,,,,,,,,,,,,"$16,783",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,756",,,,,,,,,,,,,,,,
0285175,,Havoc (2005),,,,,,,,,,"$8,887",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$36,708",,,,,,,,"$159,821",,,,,,,,,,,,,,,,,,,,,,,,
0365485,,The Matador (2005),"$85,289",,"$95,171",,,"$59,741",,"$176,391",,,,"$36,571",,,,,,,,,"$12,594,698",,,,,"$4,110",,"$315,933","$245,964",,,,"$45,634",,,,"$9,037",,,,,,"$18,862",,,,"$1,512",,"$306,033",,,,,"$45,885",,,"$130,983",,,,,"$141,158",,,,"$9,726",,"$495,769",,,,,,"$101,554",,"$488,518",,"$94,122",,,,,,"$43,700","$49,977","$80,583","$167,809","$1,511,538",,,,
0382806,,Look Both Ways (2005),,"$2,088,549",,,,,,"$30,632",,,,,,,,,,,,,"$105,067",,,,,,,,,,,,,,,,"$96,022",,,,,,,,,,,,,,,,,,,,"$110,328",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$59,413",,,,
0392465,,Mozart and the Whale (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,426",,,,,,,,,,,,,"$9,060",,,,,,"$24,198",,,,,,,,,,,,"$13,757",,,,,,,,,,,,,,,,,
0419294,,The Three Burials of Melquiades Estrada (2005),,"$533,114",,,,"$253,934",,,,,,,,,,,,,,,,,,,,,,"$3,757,065","$60,472","$216,150",,"$5,256",,,,,"$81,618",,,,,,,,,,,,"$283,931",,,"$17,011",,"$69,005",,,,,,,,"$36,468",,,,,,"$6,554",,"$5,186",,,,,,"$812,026",,,"$137,757",,,,"$21,288",,,,,"$720,843",,,,
0420509,,The Aura (2005),"$1,458,848",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$19,280",,,,,,,,,,,,,,,,,,,,,,"$168,518",,,"$99,811",,,,,,,,,,,,,
0408306,,Munich (2005),"$615,511","$4,028,980","$807,055",,,"$1,554,667",,"$1,892,306","$84,400",,"$356,731","$308,494",,"$556,821","$89,770",,,"$273,994","$317,607","$1,368,854","$47,403,685",,,"$71,759","$82,659","$30,014","$246,344","$8,158,720","$7,138,856","$1,183,714","$762,215","$391,405","$130,292","$288,587","$113,149","$559,036","$5,797,288",,"$8,421,540",,"$17,252",,"$34,907","$62,784",,,"$35,685",,"$3,129,306",,"$463,088","$1,825,569",,"$414,778",,"$8,357","$766,097",,,"$229,071","$132,259","$1,015,460","$1,287,769",,,"$81,622",,"$763,934",,"$55,899","$338,132",,"$114,436","$366,724","$5,247,924","$7,308,697",,"$639,497","$1,315,441",,,,"$734,059","$346,240","$1,380,961","$182,576","$289,416","$8,959,351",,"$400,385",,
0395251,,The Producers (2005),"$232,373","$3,357,159","$34,499","$4,712",,"$22,336",,"$410,986","$15,453",,,,,,"$7,591",,,"$2,439",,"$21,409",,,,,"$3,106","$3,416",,"$189,524","$97,446",,,,"$18,939","$15,744",,"$71,344","$435,912",,"$7,910,540",,,,"$11,016","$1,309",,,"$2,770","$29,813","$83,125",,,,,"$152,842","$8,274",,"$15,020",,,,"$5,252",,"$135,684",,"$7,377","$19,106",,,,,"$57,960",,"$3,645","$73,524","$10,185","$134,687",,"$57,889",,"$20,217","$15,431",$705,,,,,"$41,643","$4,919,699","$14,685",,,
0407265,,Transamerica (2005),"$153,455","$421,768","$164,535",,,"$13,929",,"$49,331",,,,"$33,974",,,,,,,,"$44,323",,,,,,,"$17,446","$693,635","$418,852",,"$63,974",,"$9,849",,,,"$1,232,815",,,,,,,,,,,,"$336,092",,,"$73,364",,"$68,105",,,,,,"$40,281",,,,,,"$4,488",,,,,,,"$5,976",,"$9,845","$539,289",,,"$333,708",,,,"$14,654",,,,,"$1,392,753",,,,
0398375,,Rumor Has It... (2005),"$409,173","$6,252,677","$1,568,780",,,"$846,683",,"$1,515,258","$60,283",,,"$140,667",,,,,,"$34,334",,"$524,360",,,,,"$74,831",,"$45,252","$1,500,000","$7,339,641","$709,900",,,"$125,289",,,,"$3,860,000",,,,,,,"$41,927",,,"$46,230",,"$2,175,909",,,"$1,262,563",,"$552,019",,,"$260,550",,,,,"$61,774",,,,"$57,847",,"$745,988",,"$44,577",,,,"$1,098,039",,"$2,736,483",,"$367,886","$1,158,657",,,,"$180,818",,"$817,798","$72,404","$88,011","$4,402,147",,,,
0452598,,Cheaper by the Dozen 2 (2005),"$341,078","$6,775,165","$563,956",,,"$109,164","$39,624","$2,466,719","$78,960",,"$569,061","$305,002",,"$295,612",,,,,,,,"$39,394",,"$250,184","$70,214","$13,958",,"$21,719","$893,031","$138,600",,,"$62,367","$67,741","$167,967",,"$70,307","$109,650",,,,,"$7,782","$80,196",,"$96,007",,"$254,572","$7,277,396",,"$853,268",,,"$789,152",,,,,,"$355,731","$249,655",,,"$1,125,495",,"$40,536","$1,007,047","$634,784",,"$28,564","$258,122",,"$86,554","$1,402,085","$82,237","$6,588,656",,,,,,,"$220,262","$87,100",,"$187,868","$337,954","$11,100,702","$91,778","$890,419",,
0369441,,Fun with Dick and Jane (2005),"$655,834","$8,656,151","$1,189,144","$151,794",,"$1,343,645","$30,901","$3,760,865","$69,136",,"$328,817","$372,865",,"$328,246","$25,883","$36,051",,"$85,746",,"$1,413,534",,,"$32,458","$113,995","$91,946","$75,845","$360,554","$4,031,813","$6,935,227","$1,484,680","$1,137,110","$379,735","$222,510","$263,012","$266,994","$326,622","$5,844,106","$80,193","$1,388,354","$64,336",,"$285,486","$111,227","$158,743",,"$80,193","$121,473","$360,248","$7,225,086",,,"$1,806,528",,"$895,575","$24,520",,"$980,437","$32,818",,"$258,802","$259,698","$506,848","$1,171,259",,"$99,982","$133,995","$3,750,459","$3,096,605",,"$29,123","$718,358","$35,840","$188,825","$1,023,083","$3,271,980","$4,472,511",,"$2,287,693",,"$238,885","$1,188,384","$31,604","$2,841,810","$635,258","$832,491",,"$433,481","$12,250,387","$61,496","$899,869",,
0267891,,The Ringer (2005),,"$1,070,219",,,,,,,,,,,,,,,,,,,,,,,,,,"$5,195","$14,370",,,,,,,,"$11,136",,"$22,925",,,,,,,"$6,580",,,"$189,289",,,,,"$345,218",,,,,,,,,,"$77,500",,,,,,,,,,,,"$3,998",,,,,,,,,,,,"$3,267,338",,,,
0402894,,Casanova (2005),"$99,983","$1,875,182","$804,229",,,"$342,197","$1,287",,"$74,940",,,"$34,685",,,,,,"$150,914",,"$183,895",,,,,"$23,365",,"$94,148",,"$3,135,514","$351,200",,,"$38,196",,,,"$2,784,721",,,,,,,"$61,569",,,,,"$1,486,340",,,"$969,934",,"$140,292",,,"$258,715",,,,,"$43,877",,,,"$95,080",,"$906,217",,"$21,635",,"$52,401",,"$462,994","$130,226","$2,637,661",,"$1,576,782","$522,579",,,,"$37,063",,"$412,749","$480,915","$72,911","$1,998,984",,,,
0413015,,Mrs. Henderson Presents (2005),"$63,813","$4,375,495","$85,062",,,,,,,,,"$9,828",,,,,,"$1,414",,"$643,610",,,,,,,,"$1,091,230","$318,611","$84,375","$2,410",,"$1,985",,,,"$1,024,679",,,,,,,,,,,,"$175,357",,,"$43,747",,"$897,657",,,"$10,585",,,,,,,,,,,,,"$9,451",,"$2,078",,"$159,765",,"$509,933",,,"$206,991",,,,"$18,303",,,$733,,"$7,102,939",,,,
0384686,,The White Countess (2005),"$105,107","$423,516",,,,"$21,298",,,,,,"$33,475",,,,,,,,,,,,,,,"$35,278",,,"$105,300",,,,"$3,520",,,"$340,543",,,,,,,,,,,,"$104,952",,,,,"$113,078",,,,,,,,,,,,,,"$2,264",,,,,,,,"$333,337",,"$5,891",,,,,,,,,,"$540,512",,,,
0070040,,The Spirit of the Beehive (1973),,,,,,,,,,,,,,,,,,,,,,,,,,,,"$114,478",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$33,994",,,,,,,,,,,,,,,,
0307913,,Our Father (2002),,,,,,,,,,,,,,,,,,,,,,,,,,,,"$12,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0444653,,Keeping Mum (2005),"$87,717","$2,476,027","$308,899",,,,"$2,156",,,"$11,066",,"$24,137",,,,,,"$125,523",,,"$1,619,466",,,"$17,034",,,"$34,997","$1,276,347","$1,931,507","$206,500","$325,525",,"$27,393",,,,"$1,417,762",,,,,,,"$6,633",,,,,"$758,745",,,"$625,475",,"$455,988",,,"$40,593",,,,,"$254,724",,,,"$84,865",,"$182,460",,,,"$23,920",,,,"$971,806",,,"$387,886",,,,,"$48,300",,,"$64,500","$2,967,359",,"$105,447",,
0451850,,Paheli (2005),,"$81,355",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$925,121",,,,
0041154,,Late Spring (1949),,,,,,,,,,,,,,,,,,,,,"$13,254",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0267129,,Yamakasi (2001),,,,,,,,,"$17,444",,,,,,,,,,,,,,,,,,,,,,"$82,974",,,,,,"$25,494",,,,,,,,,,,,,,,,,,,,"$9,000",,,,,,,,,,,,,,,,,,,"$978,048",,,,,,,,,,,,,,,,
0402399,,The New World (2005),"$98,425","$122,321","$114,687",,,"$620,498",,"$295,377",,,,"$18,729",,"$27,832",,,,,,"$140,146","$12,712,093",,,"$30,420",,,"$165,418","$3,911,288","$583,425","$539,137","$9,934",,"$31,568","$34,590",,"$68,090","$3,501,972",,"$2,481,543",,,,,"$5,545",,,,"$52,375","$314,939",,,"$269,908",,,,,"$325,720",,,"$37,324","$192,253",,"$330,187","$48,186",,,,,,,"$20,057",,,"$151,855",,"$2,317,758",,"$97,897","$276,886","$204,131","$56,745","$16,011",,,"$795,185",,"$211,851","$548,457",,,,
0451094,,Lady Vengeance (2005),,,"$9,036",,,,,,,,,,,,,,,,,,"$211,667",,,,,,,,"$78,792",,"$265,246",$468,,,,,"$109,960",,,,,,,,,,,,"$123,670",,,,,,,,,,,,,,,,,,,"$77,500",,,,"$2,289",,,"$22,590,402","$18,103",,,,,,,"$9,748",,,,,"$337,268",,,,
0338075,,Grand Theft Parsons (2003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,438",,,,,
0419279,,Yesterday (2004),"$12,182","$119,031",,,,,,,,,,"$9,106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$66,808",,,,,,,,,,,,,,,,,,,,,,,,,"$39,312",,,,,,,,,,,,,,,,,,
0284929,,Ted Bundy (2002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$62,643",,,,,,,,,,,,,,,,
0414852,,District B13 (2004),,,,,,,,,"$38,930",,,,,,,,,,,,"$1,200,216",,,,,,,"$6,920,731",,,,"$26,912",,,,,,,,,,,,,,,,,"$192,494",,,,,,,,,,,,,,"$11,532",,,"$3,344",,"$1,008,237",,,,,,,"$1,219,232",,,,,,,,"$37,783",,,,,"$509,975",,,,
0383222,,BloodRayne (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$25,750",,,,,,,,,,,,,,"$3,801",,,,,,,,,,,,,,,,,,,,,,,,"$1,070,000",,,,,,,,,,,,,,,,,,,"$145,304",,,,,
0450278,,Hostel (2005),"$367,675","$1,829,619","$777,025",,,"$646,854","$30,559","$1,114,889","$27,000",,"$216,422","$228,354",,"$247,835","$49,827",,,"$324,008",,"$117,111",,,"$20,618","$50,368",,,,"$1,880,723","$3,633,163","$781,499",,"$122,659","$152,104",,,"$184,114","$3,128,807","$23,000",,,,,,,,"$23,000","$45,422",,"$1,680,457",,,"$587,855",,"$487,950",,,,,,"$232,062","$117,488","$455,308","$265,748",,,"$15,759",,"$1,360,000",,"$13,489","$155,200","$59,092","$53,935","$234,723",,"$2,220,513",,"$263,063",,"$85,230",,"$9,424","$908,537",,"$1,231,790",,,"$7,736,178","$37,712","$419,185",,
0456554,,Grandma's Boy (2006),,"$20,866",,,,,,,,,,,,,,,,,,,,,,,,,,"$4,850",,,,,,,,,"$23,250",,,,,,,"$8,378",,,,,,,,,,,$990,,,,,,,,,,,,,"$368,807",,,"$8,662",,,"$40,302",,,,,,,,,,,,,,,,,,
0375154,,Tristan + Isolde (2006),,"$785,741","$89,668",,,"$84,056",,"$985,537","$22,297",,,,"$2,560,576",,,,,"$106,597","$108,649","$63,656",,,,,,,,"$4,189","$469,342","$67,700",,,"$14,106",,,,"$2,046,786",,"$477,348",,,,,,,,,"$53,070",,,,"$214,347",$1,"$45,491",,,"$8,809",,,,"$204,403","$503,073",,,,"$14,290",,"$542,633",,,"$71,108","$11,502",,"$22,028","$4,014","$2,230,527",,"$82,776","$55,380",,,,"$136,297","$4,042",,,"$106,900","$1,108,254",,,,
0385726,,Glory Road (2006),,"$2,878",,,,,,,,,,,,,,,,,,,,,,,,,,,"$23,751",,,,,,,,,,,,,,,,,,,,,,,,,"$43,487",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0408985,,Last Holiday (2006),,"$157,588",,,,"$11,951",,"$174,578",,,"$87,837",,,,,,"$8,501",,,"$4,437",,,,,"$4,695",,,"$3,606","$382,011",,,,,,,,"$19,313",,,,,,,"$54,267",,,,,"$847,483",,"$367,676","$159,292",,"$43,128",,,"$2,972",,,,"$40,887",,,,,,,,,,,,,"$359,157","$4,922","$32,502",,"$4,578",,,,,,,,,"$105,003","$2,074,431",,"$101,070",,
0443536,,Hoodwinked (2005),"$822,570","$4,166,936","$226,947",,,"$340,590",,"$4,272,822",,,,"$257,026",,,,,,"$282,541",,"$757,159",,,,,"$8,050",,"$128,613","$6,079,318","$881,999",,,,"$160,181",,,,"$1,768,995",,"$521,078",,,,,"$8,641",,,,,"$5,701,304",,,"$97,034",,"$612,611",,,"$753,748",,,"$107,867",,"$2,974,339","$736,677",,,"$21,654",,"$791,555",,,,"$235,094",,"$177,585","$5,500,344","$4,161,423",,"$141,478",,,,,"$166,371",,"$601,758",,"$109,279","$11,392,656","$49,686",,,
0401855,,Underworld: Evolution (2006),"$121,173","$3,954,589","$853,197",,,"$329,731","$12,372","$1,854,530","$36,454",,"$211,032","$89,756",,"$141,153",,,,"$158,735",,"$197,853",,,"$32,770","$73,489","$107,851",,,"$4,523,855","$4,543,365","$921,600","$618,690","$194,620","$72,363","$1,077,848",,,"$2,055,439","$62,661","$1,917,575",,,,,"$19,905",,"$65,161",,"$774,763","$2,281,103",,,,,"$532,972","$14,941",,"$140,403",,,"$147,807",,"$407,183",,,,"$14,658",,"$2,480,000",,,"$652,541","$23,344",,"$441,590","$2,708,124","$4,858,974",,"$141,228",,"$46,606","$188,074","$11,074","$1,108,721","$1,528,500","$232,426",,"$499,861","$5,438,365","$11,665","$224,948",,
0433116,,Looking for Comedy in the Muslim World (2005),,,,,,,,,,,,,,,,,,,,,"$888,975",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$13,337",,,,,,,,,,,,,,,,,,,,,,,,,,
0437447,,Riding Alone for Thousands of Miles (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$36,412",,,,,,,,"$2,516,934",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,180",,,,,,,,,
0412922,,Little Manhattan (2005),,"$47,071",,,,,,"$88,306",,,,,,,,,,,,,"$385,373",,,,,,,,,,,,,,,,"$20,541",,,,,,,,,,,,"$430,287",,,,,,,,"$15,317",,,,"$86,884",,,"$79,999",,,,,,,,,,,"$81,561",,,,,,,,,,,,,"$18,666",,,,
0425622,,Vinci (2004),,,,,,,,,,,,,"$2,891,421",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,575,816",,,,,,,,,,,,,,,,,,,,,"$42,234",,,,,,,,,
0372366,,Roads to Koktebel (2003),"$33,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,502",,,,,,,,,,,,,,,,"$187,954",,,,,,,,,,,,,,,,,,,,,,,,
0462570,,On Probation (2005),"$1,030,292",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$13,355",,,,,,,,,,,,,"$1,026,514",,,,,,,,,,,,,,,,
0420548,,Bombón: El Perro (2004),,,,,,,,,,,,,,,,,,,,,,,,,,,,"$728,736",,,,,,,,,,,,,,,,,,,,,,,,,,"$33,914",,,"$18,118",,,,,"$8,657",,,,,,,,,,,,,,,,,,,,,,,,,,"$603,537",,,,
0240200,,Water (2005),,"$929,104","$78,247",,,,,,,,,,,,,,,,,"$4,386","$5,529,144",,,,,,,,"$256,391",,,,,"$704,501",,,"$219,127",,,,,,,,,,,,"$360,262",,,,,"$236,534",,,"$12,892",,,,,,,"$21,384",,,,,,,,,"$7,906",,,"$1,339,332",,,"$324,133",,,,"$14,527",,,,"$15,435","$369,082",,,,
0426578,,Sophie Scholl: The Final Days (2005),"$95,221",,"$429,377",,,"$45,936",,,,,,"$17,930",,,,,,,,,,,,,,,"$10,550","$157,222","$7,444,254","$33,750","$19,652",,,,,,"$1,034,241",,,,,,,,,,,"$2,913","$89,235",,,"$155,703",,"$30,764",,,"$15,565",,,"$32,248",,,"$15,302",,,$305,,,,,,,,,,"$207,011",,,,,,,"$13,546",,,,,"$147,219",,"$64,483",,
0412080,,The World's Fastest Indian (2005),"$71,600","$4,715,166","$36,663",,,"$31,335",,,,,,"$4,761",,,,,,"$38,746",,,"$5,128,124",,,,,,"$16,223","$205,502","$246,565",,,,"$7,291",,,,,,"$1,525,792",,,,,,,,,,"$182,841",,,"$52,141",,"$4,600,640",,,"$80,939",,,,,"$10,837",,,,"$3,497",,,,,,,,,,"$196,084",,,"$273,417",,,,"$6,985",,"$24,079",,,"$840,237",,,,
0096461,,As Tears Go By (1988),,,,,,,,,,,,,,,,,,,,,"$9,436",,,,,,,,,,,,,,,,"$1,730",,,,,,,,,,,,,,,,,,,,,,,,,,"$1,967",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0416496,,Bandidas (2006),,,,,,,"$12,255","$170,819",,"$91,969",,,"$863,115","$88,168",,,,,,,,"$25,619",,"$35,109",,,,,,,,,,,,,,,,,,,,,,,,,"$3,153,999",,,,,,,,,,,"$34,607",,,,"$191,904",,,,"$2,380,000",,,,,,,"$379,221",,,,,,,,"$30,079","$35,738",,,,,,"$242,722",,
0423409,,Tristram Shandy (2005),,"$246,254",,,,,,,,,,,,,,,,,,"$5,112",,,,,,,,"$181,621",,,,,$797,,,,,,,,,,,,,,,,,,,,,"$64,418",,,"$31,170",,,,,,,,,,,"$14,837",,,,,,,,"$233,022",,"$57,673",,,,,,,,,,"$1,843,665",,,,
0068205,,Love in the Afternoon (1972),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0417433,,Annapolis (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$140,940",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0421729,,Big Momma's House 2 (2006),"$153,226","$4,199,911","$388,039","$311,627",,"$2,131,493","$43,441","$1,091,794","$72,198",,"$670,320","$148,682",,"$409,132","$120,687",,,,,"$535,350",,"$117,886",,"$159,172","$138,794",,"$176,361","$4,213,617","$2,578,581","$302,623",,"$477,237","$174,125","$101,053","$351,146",,"$236,634","$138,155",,,,,"$83,456","$277,909",,"$131,914",,"$498,710","$7,250,140",,"$2,447,592","$2,438,305",,"$405,462",,,"$271,074",,,"$405,728","$450,438","$321,659","$345,247","$1,948,418",,"$97,331","$2,144,356","$1,649,421",,,"$660,328",,"$154,025","$2,052,037","$37,134","$6,460,617",,"$403,071","$413,445","$35,583","$362,736","$15,126","$1,305,277","$550,915","$243,043",,"$880,292","$16,107,165","$32,106","$1,035,645",,
0396752,,Nanny McPhee (2005),"$362,027","$6,437,095","$1,204,376",,,"$2,093,368",,"$1,734,299",,,"$264,161","$213,432",,"$257,819","$52,835",,"$10,197","$156,057","$81,099","$655,153",,,,"$121,647","$6,001","$14,546","$120,625","$5,344,285","$5,881,634","$315,900","$456,491","$266,591","$70,335","$45,149","$117,610","$459,864","$1,436,735",,"$2,248,990",,"$12,874",,"$41,314","$27,892",,,"$38,133","$147,951","$1,752,207",,"$329,216","$2,058,393",,"$619,496","$35,914","$3,147","$874,006",,,"$275,660","$235,080","$658,072","$616,660",,,"$23,505",,"$1,107,398",,"$16,134","$328,774","$12,227","$36,540","$528,791","$1,463,877","$2,730,090",,"$417,211","$785,845",,,,"$212,793",,"$621,394","$156,414","$99,736","$29,185,285",,"$252,347",,
0411267,,The Dark (2005),,,,,,,"$18,739",,,"$10,870",,"$120,989",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$874,161",,,,,,,,,,,,,,,,,,,"$390,339",,,,,,,,,,,,,,,"$123,270",,,,,,,,,
0414982,,Final Destination 3 (2006),"$853,214","$1,811,803","$923,388",,"$118,384","$1,266,012","$9,310","$2,865,144",,,"$44,756","$161,277",,"$207,025",,,,"$40,253","$40,253",,,,,"$42,061","$89,354","$53,178",,"$5,566,591","$5,046,970","$655,918","$721,408",,"$63,520","$52,777","$593,356","$209,258","$2,767,155",,,,,,"$48,487",,"$444,873",,"$16,719","$700,667","$1,696,965",,,"$778,319",,"$282,821",,,,,,"$50,368","$351,017","$597,668","$181,769","$760,982",,,"$2,818,579","$2,712,126",,,"$781,015","$42,042","$58,715","$593,245","$2,268,743","$2,225,496",,,"$673,433","$98,387","$560,687","$14,359","$3,193,063","$1,140,570","$624,548","$296,952","$363,623","$15,869,800",,"$270,510",,"$73,308"
0437777,,Something New (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$15,101",,,,
0425598,,Dave Chappelle's Block Party (2005),,"$222,799","$2,112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$16,704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$91,714",,,,
0421994,,Imagine Me & You (2005),,"$319,574",,,,"$122,559",,,,,,,,,,,,,,,,,,,,,,"$18,577","$687,072","$73,400",,,,,,,"$35,338",,,,,,,,,,,,,,,"$122,744",,"$76,511",,,,,,,,"$15,205","$12,299",,,,,,,,,,,,,"$300,827",,,,,,,,,,,,"$178,956",,,,
0064990,,Mississippi Mermaid (1969),,,,,,,,,,,,,,,,,,,,,"$33,725",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
