imdbId,imdbid,Movie Name,Argentina,Aruba,Australia,Austria,Bahrain,Bangladesh,Belgium,Bolivia,Brazil,Bulgaria,Central America,Central America+,Chile,China,Colombia,Costa Rica,Croatia,Curaçao,Cyprus,Czech Republic,Czech Republic/Slovakia,Denmark,Domestic,Dominican Republic,East Africa,Ecuador,Egypt,El Salvador,Estonia,Finland,France,Germany,Greece,Greece and Cyprus,Guatemala,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Kuwait,Latvia,Lebanon,Lesser Antilles,Lithuania,Malaysia,Mexico,Middle East Other,Middle East/UAE,Netherlands,Netherlands Antilles,New Zealand,Nicaragua,Nigeria,North Macedonia,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Russia/CIS,Russia/CIS/Ukraine,S/E/W Africa,Saudi Arabia,Serbia and Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Africa/Nigeria,South Korea,Spain,Sri Lanka,Sweden,Switzerland,Switzerland (French),Switzerland (French/Italian),Switzerland (German),Switzerland (Italian),Taiwan,Thailand,Türkiye,Ukraine,United Arab Emirates,United Kingdom,Uruguay,Venezuela,Vietnam,West Indies
0421974,,Sky Fighters (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$64,834",,,,,,,,"$1,552,882",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$171,045",,,,,,,,,,"$329,027",,,,,,,,,"$132,849",,,,,,,,,
0455957,,Goya's Ghosts (2006),"$14,176",,,"$64,386",,,"$128,834",,"$314,574",,"$47,276",,,,,,,,,"$963,041",,"$8,073",,,,,,,,,"$288,122","$424,036","$146,600",,,,,"$5,597",,,,,"$1,199,024",,"$947,510",,,,"$11,136","$11,640",,"$18,787",,"$234,554",,,"$30,683",,,,,,"$40,474",,,,,,,"$119,799","$117,242",,,"$16,127",,"$409,900",,,,"$31,382",,"$30,768","$8,473","$17,025",,"$28,911","$2,198,929",,"$9,165","$31,841",,,,,"$32,256",,"$226,422","$33,710","$11,050","$225,933",,,,
0457433,,Perfect Stranger (2007),"$742,891","$20,869","$2,728,780","$524,372","$79,385",,"$682,459","$21,140","$2,210,902","$123,391","$373,203",,"$57,001",,"$295,316",,"$40,197","$36,646",,"$65,513",,"$148,484",,"$91,266","$54,414","$109,885","$131,630",,"$44,873","$72,578","$4,650,952","$2,216,086","$658,871",,,,,"$248,911","$62,885","$451,854",,,"$2,273,376","$50,339","$6,351,999","$58,953",,"$143,076","$110,640","$127,756","$55,981","$98,658","$206,668","$3,954,050",,,"$790,911",,"$287,230",,"$90,961",,"$399,447","$20,057",,,,"$210,373","$260,736","$596,357","$417,898",,"$40,297","$103,854",,"$3,753,538",,,,"$38,067","$192,662","$42,546","$38,133","$651,226",,"$3,859","$5,658,763",,"$203,457","$495,834","$143,132",,"$362,258","$11,748","$440,057","$92,594","$1,082,255","$537,125","$202,266","$1,401,605","$83,854","$519,818",,
0486822,,Disturbia (2007),"$395,827",,"$3,953,867","$368,641",,,"$1,249,621",,"$884,427","$15,325","$40,844","$334,034","$137,859",,"$342,422",,"$25,570",,"$33,489","$106,092","$124,105","$141,755",,,"$11,401","$118,077","$70,537",,"$24,499","$211,249","$3,524,199","$1,914,908","$214,062",,,,"$282,000","$95,337","$75,288","$59,604","$273,637","$158,632","$2,260,670",,"$952,421","$21,853",,,"$53,342","$47,471",,"$42,271","$189,929","$2,559,691",,,"$1,134,743",,"$326,364",,"$7,950",,"$194,778",,,,,"$186,827","$237,146","$328,736","$778,290",,,"$36,347",,"$860,493",,,,"$4,572","$249,009","$19,064","$20,583","$220,950",,"$4,169,821","$1,274,696",,"$340,187","$457,502",,,,,"$387,370",,"$541,489","$173,813","$357,260","$3,574,828",$962,"$705,792",,
0446013,,Pathfinder (2007),"$199,981",,,,"$42,535",,,"$29,733","$588,576","$71,605",,"$203,628","$122,882",,"$169,485",,,,,"$64,174","$91,339",,,"$25,135",,"$64,134",,,,,"$13,096","$1,979,641",,,,,,,"$32,279","$387,536","$304,111",,"$1,555,164","$13,335",,,,"$202,966",,,"$24,565","$66,392","$473,923","$1,957,922",,,,,"$337,506",,,,,"$16,189",,,,"$220,176","$422,328","$152,072","$127,204","$227,291","$66,364",,,"$3,697,773",,,,,"$233,489","$13,734",,"$50,731",,,"$4,596,510",,,,,,,,,"$245,259",,"$482,354","$344,894","$406,517","$10,835","$347,466","$69,673",
0492481,,Puccini for Beginners (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$21,400",,,,,,,,,,,,,,,,,,
0376196,,Slow Burn (2005),,,"$10,617",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$493,546",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$55,478",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0780595,,Redline (2007),,,,,,,,,"$177,799",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$264,297",,,,,,,,,,,,,,,,,,"$30,030",,,,,"$364,809",,,,,"$92,685",,,,,,,,,,,,,,,,,,"$456,737",,,,,
0794374,,Summer Palace (2006),,,,,,,"$3,293",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,728",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$41,424",,,,,,,,,"$29,537",,,,,,,,,
0450188,,La Vie En Rose (2007),"$498,543",,"$2,451,502","$385,727",,,"$1,444,528","$1,844","$1,400,510","$32,636","$13,374",,"$182,652",,,,,,,"$726,572",,"$602,925","$10,301,706",,,,"$11,885",,,"$466,702","$42,651,332","$4,922,149","$1,132,085",,,,"$81,966","$119,065","$20,739",,,,"$1,458,533",,"$3,073,313",,,,"$46,754","$65,770",,"$59,845",,"$781,352",,,"$693,645",,"$799,349",,,,"$1,130,927",,,,,"$113,535",,"$657,236","$40,201",,,"$29,504",,"$192,518",,,,"$18,676","$33,217","$94,546","$72,242","$161,011",,"$1,933,988","$1,754,341",,"$1,293,058","$1,778,039",,,,,"$62,215",,"$132,533",,"$5,048","$3,335,037","$83,788","$136,182",,
0460812,,Griffin & Phoenix (2006),,,,,,,,,,,,,"$44,532",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$971,107",,,,,,,,,,,,,,,,,,,,,,"$274,500",,,,,,,,,,$222,,,,,,,,,,,,,,,,,,
0445946,,The Contract (2006),"$376,123",,,,,,,"$12,470",,,,,"$56,258",,,,,,,,,,,,,,,,,,,,,,,,,,,"$8,556",,,,,,,,,,,,,,"$949,552",,,,,,,,,,,,,,"$80,576",,,,,,,,,,,,,,,,,,,,,,,,,,,"$9,007",,,,,,"$28,931","$118,895",,
0488120,,Fracture (2007),"$1,211,338",,"$2,549,415","$760,059",,,"$1,833,299","$29,819","$2,582,495","$129,013","$355,944",,"$228,007",,"$234,816",,"$35,115",,,"$44,781",,"$379,033",,,"$42,436","$93,900","$34,544",,"$46,036","$127,917","$8,306,643","$4,537,153","$695,833",,,,"$209,612","$535,890","$79,796",,,"$511,012","$3,521,113",,,,,,"$92,915","$39,078","$35,044","$59,807","$48,638","$4,720,398",,,"$1,087,745",,"$209,828",,"$12,355",,"$180,808",,,,,"$210,947","$105,418","$683,473","$709,160","$126,846",,"$123,023",,"$355,000",,"$678,442",,"$41,662","$249,726","$38,715","$91,694","$603,937",,,"$2,505,159",,"$410,400","$1,103,677",,,,,"$878,095","$262,486","$538,626","$41,925","$53,385","$6,684,382","$105,496","$793,234",,
0488085,,Big Nothing (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$332,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0835787,,Woman on the Beach (2006),,,,,,,,,,,,,,,,,,,,,,,"$23,686",,,,,,,,"$63,949",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$717,,,,,,,,,,,,,,,"$661,512",,,,,,,,,,,,,,,,,,
0452702,,Vacancy (2007),,"$20,482",,,"$81,636",,"$297,982","$19,843",,"$33,710",,,"$65,305",,"$132,785",,,"$11,016",,,,"$158,401",,"$30,795",,"$97,004","$47,266",,,,"$881,270","$884,627",,,,,,"$146,117","$23,918","$152,921",,,"$1,027,826","$17,000","$532,401",,,"$177,817",,,"$17,000",,"$230,082","$1,984,029",,,,,,,"$16,104",,,"$10,129",,,,"$114,612","$229,992","$246,842","$213,948",,"$74,737",,,"$427,050",,,,,"$207,517",,"$26,025","$157,154",,"$3,824","$1,468,372",,,,,,,,"$218,310","$99,400","$487,584","$103,730","$299,134","$3,848,013","$12,616","$652,509","$90,535",
0419843,,In the Land of Women (2007),"$76,261",,"$156,751",,,,,,"$249,044",,,,"$7,326",,,,,,,,,,,,,,,,,,,,,,,,,,"$11,640",,,,"$2,860,706",,,,,,,"$11,043",,,,"$700,940",,,,,,,,,,,,,,,"$81,931","$198,490","$119,156",,,,,"$402,150",,,,,,,,,,,"$1,359,278",,,,,,,,,,,"$59,473","$43,126",,"$9,716",,,
0427089,,Confetti (2006),,,"$459,446",,,,,,,,,,,,,,,,,,"$5,237",,,,,,,,,"$11,994","$11,503","$23,698",,,,,,,,,,,"$21,740",,,,,,,,,,,,,,,,"$136,928",,,,,,,,,,,"$6,261",,,,,,,,,,,,,,"$82,906",,,"$6,002",,,,,,,,,,,,,"$3,908,918",,,,
0453451,,Mr. Bean's Holiday (2007),"$260,585",,"$14,032,488","$3,849,763",,,"$3,211,472","$11,689","$4,190,443","$120,780",,"$480,405","$309,265","$3,048,163","$753,142",,"$490,916",,"$599,802","$853,444","$1,043,056","$2,228,102",,,"$44,603","$112,500","$87,032",,"$305,362","$3,285,332","$8,530,347","$25,127,570","$3,012,936",,,,"$2,870,460","$921,672","$323,985","$2,039,755","$1,572,348","$823,633","$7,493,771",,"$4,132,725",,,,"$327,722","$405,084",,"$384,955","$2,237,078","$4,800,896","$1,558,208",,"$6,675,006",,"$2,445,420",,"$8,549","$7,980","$2,970,973",,"$16,742",,,"$460,624","$539,954","$2,674,083","$2,887,271",,,"$229,314",,"$2,192,496",,,,"$155,905","$2,583,309","$171,838","$635,021","$2,258,928",,"$961,681","$9,829,098",,"$2,299,635","$4,168,842",,,,,"$814,659","$839,979","$413,564","$824,463","$1,328,061","$43,813,658","$69,615","$576,332","$189,252",
0435670,,The Invisible (2007),"$178,352",,"$18,840","$72,248",,,,"$30,246",,,"$49,255",,,,,,,,,,,,,,,"$126,892",,,,,"$180,347","$663,146",,,,,,"$120,553","$7,223",,,"$33,580","$14,421",,,,,,,"$14,218",,,"$174,182","$1,832,351",,,,,,,,,,,,,,"$123,151","$162,120","$41,858","$105,037",,,,,"$1,362,337",,,,,,"$22,239",,,,,"$174,554",,,,,,,,,,,"$74,301","$207,203",,"$9,430","$433,119",,
0772178,,Kickin' It Old Skool (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,874",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$185,630",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0443473,,The Condemned (2007),,,,,,,,,,,,,,,"$18,140",,,,,,,,,,,,,,,,,"$237,056",,,,,,,"$16,313",,,,,,,"$6,408",,,,"$16,829",,,,"$222,054",,,,,,,,,,,,,,"$15,809","$107,199",,"$73,852",,,"$47,132",,,,,,,"$45,875",,,"$8,783",,,,,,,,,,,,"$188,516",,,"$267,186",,,,,
0413300,,Spider-Man 3 (2007),"$4,584,691","$69,880","$19,658,418","$3,733,582","$375,751","$139,605","$5,412,600","$400,371","$24,204,031","$149,168","$3,225,181",,"$2,916,160","$18,991,487","$3,570,900",,"$301,508","$78,943",,"$900,837",,"$3,752,120",,"$511,265","$280,597","$1,593,085","$431,311",,"$120,559","$1,420,336","$54,590,623","$29,504,724","$3,882,418",,,,"$7,202,197","$771,886","$378,109","$16,402,484","$5,216,902","$1,404,046","$26,340,543","$350,480","$58,320,289","$134,882",,"$959,554","$166,860","$218,131","$354,093","$148,290","$4,925,519","$36,846,766",,,"$4,275,875",,"$2,798,506",,"$206,322",,"$3,621,687","$123,015","$231,081",,,"$2,475,604","$9,143,001","$1,470,550","$2,608,126",,"$291,508","$211,951",,"$13,876,793",,,,"$104,499","$5,148,225","$200,068","$177,565","$2,545,163",,"$33,960,701","$24,664,518","$264,121","$5,930,501","$4,113,104","$1,237,985",,"$2,708,771","$183,261","$4,932,087","$6,053,014","$4,692,469","$1,439,035","$2,360,566","$67,865,237","$262,822","$3,017,668","$316,489",
0338216,,Lucky You (2007),,,"$767,258",,"$4,101",,"$33,751",,,,,,,,,,,,,,,,,,"$5,229",,,,,,"$825,000","$193,388",,,,,,,,"$7,139",,,"$201,843",,,,,,,"$9,835",,,,,,,,,,,,,,,,,,,"$101,875",,,,,,,,,,,,,,,,,,"$217,278",,,,,,,,,,,,"$57,671","$278,368",,,,
0464038,,Hana (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$458,706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$46,505",,,,,,,,,,,,,,,,,,
0856008,,Sharkwater (2006),,,"$144,242","$6,322",,,,,,,"$3,264",,,,,,,,,,,,,,,,,,,,"$539,354","$85,849",,,,,,,,,,,,,,,,,,,,,,,,,,,"$7,669",,,,,,,,,,,,,,,,,,,,,,"$12,237",,,,,,$37,,"$2,198",,,,,,,,,,,"$6,301",,,,
0495596,,Tales from Earthsea (2006),,,"$139,389",,,,"$33,632",,,,,,,,,,,,,,,,"$48,658",,,,,,,"$168,203","$1,340,384",,,,,,"$881,873",,,,,,"$199,415",,"$730,830",,,,,,,,,,,,"$2,218",,,,,,"$10,637",,,,,,,,,,,,,"$170,100",,,,,,,,,,"$1,167,654","$11,455",,"$14,500",,,,,,"$431,353",,"$29,324",,,"$232,555",,,,
0756729,,Year of the Dog (2007),,,"$21,870",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,350",,,,"$3,046",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$13,582","$26,248",,,,
0486028,,Thr3e (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,786",,,,,,,,,,,,,,,,,,,"$12,858",,,,,,,"$360,000",,,,,,,,,,,,,,,,,,,,,,,"$34,925",,,,,
0458364,,The Ex (2006),"$36,566",,"$15,953",,,,,"$6,951","$302,630",,"$87,992",,,,,,"$27,667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,599",,,,"$554,610",,,,,,,,,,,,,,"$184,428",,,"$3,929",,,,,"$625,600",,,,,"$16,948",,"$65,597","$30,161",,,,,,,,,,,,,,"$109,843","$10,772",,,,,
0403692,,Woman Is the Future of Man (2004),,,,,,,,,,,,,,,,,,,,,,,"$11,807",,,,,,,,"$235,781",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851578,,Paprika (2006),,,,,,,,,,,,,,,,,,,,,,,"$882,267",,,,,,,,,,,,,,,,,,,,"$17,966",,,,,,,,,,,,,,,,"$1,675",,,,,,,,,,,,,,,,,,,,,,"$36,743",,,,,"$7,939",,,,,,,,,,,,,,,,,,
0472268,,The Flying Scotsman (2006),,,"$85,693","$3,146",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$99,452",,,,,,,,,,,,,,,,,,,,,,,,,,,"$501,832",,,,,,,,,,,,,,,,,,,,,,"$6,954",,,,,,,,,,,,,,,,,,,"$391,659",,,,
0477731,,Syndromes and a Century (2006),,,,"$4,040",,,,,,,,,,,,,,,,,,,"$16,675",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,156",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$43,738",,,,
0471030,,Red Road (2006),,,"$20,528",,,,"$11,436",,"$46,728",,,,,,,,,,,,,"$75,902",,,,,,,,,,,"$20,100",,,,,,,,,,"$64,972",,,,,,,,,,,,,,,,,,,,"$1,717",,,,,,,,"$8,374",,,,,,,,,"$4,836",,,,,,,"$39,789",,,,,,,,"$6,726",,,,,"$647,692",,,,
0363303,,At Five in the Afternoon (2003),"$15,968",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$420,252",,,,,,,,,,,,"$78,924",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0409904,,Day Watch (2006),,,"$105,188","$92,307","$4,595",,,,"$3,682","$30,927",,,,,,,,,,"$32,080","$62,181",,"$450,897",,,,,,,,"$39,750","$676,601","$91,369",,,,,,,,,,"$27,064",,"$72,469",,,,"$233,446","$1,071","$5,431","$111,497",,"$344,910",,,,,"$37,034",,,,"$10,914",,,,,"$42,298","$131,143","$25,486",,"$39,962",,,,"$31,965,087",,"$22,140",,,"$79,392","$16,542",,"$5,328",,"$4,831","$1,502,815",,"$10,417",,,,,,,,"$121,956","$1,957,115","$20,227","$395,710",,,,
0480025,,This Is England (2006),,,"$651,380",,,,"$25,068",,,,,,,,,,,,,,,"$101,129","$329,379",,,,,,,,"$1,408,593",,"$30,448",,,,,,"$15,316",,,,"$304,710",,,,,,,,,,,,,,,,"$59,039",,,,"$189,699",,,,,,,,"$59,440",,,,,,,,,,,,,,,"$47,864","$739,369",,"$1,375,066",,,,,,,,,,,"$3,144,754",,,,
0491747,,Away from Her (2006),"$183,918",,"$530,541","$258,570",,,"$25,201",,"$226,539",,,,"$107,796",,,,,,,,,"$43,233",,,,,,,,,"$756,249","$405,582",,,,,,"$4,757","$5,959",,,,"$136,316",,,,,,,"$3,731",,,,"$220,826",,,"$45,210",,"$95,573",,,,"$28,864",,,,,"$49,615",,,,,,,,"$1,011",,,,,"$54,861",,"$3,481","$50,360",,"$103,002","$565,387",,,"$371,773",,,,,,,,,,"$302,013","$42,394",,,
0478311,,Knocked Up (2007),"$186,229",,"$12,512,375","$2,212,301",,,"$803,116",,"$675,205","$65,643","$40,749","$266,747","$132,254",,"$145,429",,"$166,630",,"$50,024","$272,846","$341,392","$351,901",,,"$23,441","$95,686","$24,510",,"$149,336","$489,692","$1,883,197","$9,496,661","$448,831",,,,"$91,219","$548,074","$151,395",,,"$705,854","$2,675,757",,"$39,876",,,,"$95,042","$31,604",,"$106,044","$152,135","$2,215,555","$64,016",,"$1,111,809",,"$1,260,230",,"$9,762",,"$1,082,397",,,,,"$206,719","$92,293","$1,038,250","$859,766",,,"$172,466",,"$3,311,742",,,,"$12,889","$234,852","$103,159","$222,686","$832,076",,,"$1,969,909",,"$1,115,091","$1,152,003",,,,,"$421,613",,"$465,618","$672,698","$167,902","$16,386,177","$28,064","$456,281","$56,282",
0427327,,Hairspray (2007),"$580,630",,"$14,407,764","$443,611",,,"$850,192","$8,035","$1,186,687","$28,666","$172,260",,"$57,134",,"$8,995",,"$27,312",,,"$23,045",,"$574,645","$118,946,291",,"$13,962","$81,914","$22,930",,"$27,308","$221,496","$3,978,557","$1,722,974","$507,892",,,,"$522,121","$94,453","$135,414",,,"$435,520","$4,599,556",,"$8,016,810",,,,"$36,376","$18,763","$66,000","$31,222","$176,348","$1,803,672",,,"$2,159,532",,"$1,991,518",,"$17,691",,"$930,824",,,,,"$116,844","$175,982","$98,348","$332,811","$279,968",,"$35,780",,"$385,884",,"$990,259",,"$10,239","$610,786","$24,031","$40,805","$972,694",,"$2,210,810","$3,817,868",,"$1,085,727","$540,564",,,,,"$582,052","$146,688","$174,202","$34,133","$136,649","$25,780,499","$18,803","$97,207",,
0478337,,Zidane - A 21st Century Portrait (2006),,,"$39,966",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0463854,,28 Weeks Later (2007),"$229,804",,"$2,068,055","$364,905","$54,677",,"$420,571","$13,184","$167,103","$35,623","$145,869",,"$141,440",,"$114,937",,"$22,608",,,,,,,"$32,964",,"$72,102","$50,263",,"$53,861","$108,472","$2,576,559","$2,220,927","$185,693",,,,"$564,365",,"$62,851","$90,640","$229,157",,"$734,112","$10,522","$1,283,662",,,,"$53,341",,"$25,512","$94,444","$356,430","$1,662,497",,,,,"$352,427",,,,"$614,794","$3,563",,,,"$147,136","$303,977","$94,036",,"$298,948","$56,446","$22,420",,"$1,536,405",,"$48,745",,,"$404,328",,"$16,638","$28,434",,,"$4,576,757",,"$273,143","$208,301",,,,,"$688,036","$401,676","$690,561","$98,807","$138,776","$10,636,316","$16,795","$505,147",,
0791304,,Georgia Rule (2007),,,"$2,645,461",,,,"$106,708",,"$755,288",,,,,,,,,,,,,,,,,,,,,,,,"$124,909",,,,,"$124,666","$65,923",,,,,,,,,,"$33,676","$3,337",,,,,,,"$157,084",,"$132,639",,,,,,,,,,,"$273,022","$239,362",,,"$51,970",,"$794,150",,,,,,,,"$88,245",,,,,,,,,,,,,"$209,319","$41,964","$49,372",,,,,
0800003,,Delta Farce (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$13,766",,,,,,,,,,"$14,828",,,,"$34,257","$155,950",,,,,,,,,,,,,,,,,,,,,,"$230,500",,,,,,,"$7,213",,,,,,,,,,,,,,"$52,251",,"$90,178",,,,,
0413267,,Shrek the Third (2007),"$6,162,550",,"$28,730,397","$4,305,584",,,"$8,131,545","$129,063","$19,675,493","$239,469","$3,700,560",,"$3,004,543","$1,009,994","$3,971,392",,"$521,751",,"$190,900","$3,196,203","$3,874,059","$7,124,928",,,"$87,612","$840,855","$175,439",,"$353,952","$2,520,128","$45,940,960","$30,774,514","$1,895,837",,,,"$2,757,750","$3,672,401","$527,094","$1,036,518","$676,110","$2,769,217","$29,823,042",,"$12,536,926","$48,049",,,"$428,116","$109,597",,"$579,094","$1,385,017","$24,833,168","$1,060,994",,"$8,354,626",,"$5,062,072",,"$21,431","$4,098","$6,016,994",,,,,"$1,782,685","$2,317,292","$18,014,551","$4,855,854",,,"$382,267",,"$23,584,124",,,,"$124,545","$2,327,810","$749,654","$470,807","$3,266,717",,"$19,245,701","$30,434,647",,"$6,095,419","$5,281,600",,,,,"$2,811,454","$619,231","$3,711,792","$2,190,826","$1,405,518","$78,790,741","$401,756","$3,522,403",,
0907657,,Once (2007),,,"$913,671","$122,109",,,"$44,298",,"$265,201",,,,,,,,,,,"$618,253",,"$192,367","$9,439,923",,,,,,,"$357,800","$715,687","$1,382,976",,,,,"$124,689","$28,378",,,,,"$746,500",,,,,,,"$4,409",,,"$14,643",,,,"$4,783",,"$613,196",,,,"$241,878",,,,,,,"$73,016",,,,,,"$52,497",,,,,,"$40,852",,,,"$1,729,609","$879,999",,"$361,755","$530,986",,,,,"$58,145","$38,670",,,,"$1,340,432",,,,
0449088,,Pirates of the Caribbean: At World's End (2007),"$4,889,474",,"$29,085,288","$7,727,830",,,"$10,029,123","$238,954","$15,770,834","$544,122","$1,100,000",,"$2,772,756","$16,970,000","$3,034,778",,"$466,984",,,"$2,148,858",,"$9,525,999",,,"$165,818","$1,197,279","$357,535",,"$497,320","$4,321,409","$48,233,187","$59,421,928","$5,078,196",,,,"$5,353,051","$2,255,796","$685,192","$5,389,149","$2,138,791","$1,740,605","$22,456,358",,"$91,119,039",,,,"$463,285","$130,304",,"$351,629","$3,980,470","$24,332,139",,,"$13,770,170",,"$4,714,947",,"$55,002",,"$8,012,130",,,,,"$1,421,409","$3,379,807","$5,707,873","$3,063,423",,,"$449,942",,"$30,850,884",,,,"$139,815","$3,402,148","$545,918","$626,747","$2,125,665",,"$31,568,003","$31,487,539",,"$11,655,071","$7,999,532",,,,,"$4,574,302","$4,463,110","$5,406,093","$3,193,670","$1,716,451","$81,415,664","$210,834","$3,336,141",,
0470705,,Bug (2006),"$6,619",,,,,,,,"$110,479",,,,,,,,,,,,,,"$7,025,810",,,,,,,,"$216,244",,,,,,,,,,,,,,,,,,,,,,,"$4,721",,,,,$273,,,,,,,,,,"$43,482",,"$23,909",,,"$6,402",,"$195,770",,,,,,,,,,,,,,,,,,,"$2,351","$17,078","$223,853","$96,400","$83,100","$2,922",,"$31,797",,
0780571,,Mr. Brooks (2007),"$239,813",,"$742,475","$57,109",,,"$610,212","$7,252","$1,015,743","$45,368","$32,480",,"$65,055",,,,"$57,550",,,"$126,607",,"$264,435",,,,,"$28,717",,,"$50,875","$2,492,724","$945,454","$151,872",,,,,"$249,749","$68,013",,,,"$1,101,012",,"$28,751",,,,,"$31,078",,,,"$2,486,164",,,"$458,816",,"$153,709",,,,"$133,727",,,,,"$60,969",,"$341,050","$573,946",,,"$78,273",,"$1,009,441",,,,,,"$22,750","$27,040","$212,342",,"$904,970","$2,682,606",,"$169,569",,,,,,,"$1,280","$518,294",,"$243,448","$1,085,224","$28,320","$290,154",,
0389328,,Rise: Blood Hunter (2007),,,,,,,,,,"$28,214",,,,,,,,,,,,,,,,,,,,,"$137,238",,,,,,,,,,,,"$326,477",,,,,,,,,,"$127,276",,,,,,,,,,,,,,,,"$157,981",,,,,"$34,750",,"$440,577",,,,,"$18,934",,,"$32,971",,,"$823,623",,,,,,,,"$3,422","$67,830","$281,386","$33,313","$222,629",,,,,
0441007,,Gracie (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$703,674",,,,,,,,,,,,,,,,,,"$4,267",,,,,,,,,,,,,,,,,,,,,,,"$76,130",,"$86,158",,,,,,,,,,,,,,,,,,
0444628,,Fay Grim (2006),,,"$3,905","$5,638",,,,,"$17,450",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,081",,"$22,428",,,,,,,,,,,"$11,851",,,,,,,,,,,,,,,,,
0497137,,"I'm a Cyborg, But That's OK (2006)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$148,309",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$62,498",,,,,,,,,,"$4,135,966",,,,,,,,,"$29,610","$40,625",,,,,,,,
0482930,,Dragon Tiger Gate (2006),,,,,,,,,,,,,,"$6,600,000",,,,,,,,,,,,,,,,,,,,,,,"$1,543,307",,,,,,,,,,,,,,,,,,,,,,"$10,168",,,,,,,,,,,,,,,,,,,,,,,,,,,"$444,895",,,,,,,,,"$8,021","$79,135",,,,,,,,
0449303,,Beauty in Trouble (2006),,,,,,,,,,,,,,,,,,,,"$1,428,703",,,"$19,300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$43,165",,,,,,,,,,,,,,,,,,,,,,
0494222,,Eagle vs Shark (2007),,,"$42,656",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$611,208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$299,563",,,,
