imdbId,imdbid,Movie Name,Argentina,Aruba,Australia,Austria,Bahrain,Belgium,Bolivia,Brazil,Bulgaria,Central America,Central America+,Chile,China,Colombia,Croatia,Curaçao,Cyprus,Czech Republic,Czech Republic/Slovakia,Denmark,Domestic,Dominican Republic,East Africa,Ecuador,Egypt,Estonia,Ethiopia,Finland,France,Germany,Greece,Greece and Cyprus,Hong Kong,Hungary,Iceland,India,Indonesia,Israel,Italy,Jamaica,Japan,Jordan,Kuwait,Latvia,Lebanon,Lesser Antilles,Lithuania,Malaysia,Mexico,Middle East,Middle East Other,Middle East/UAE,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia/CIS,S/E/W Africa,Serbia and Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Africa/Nigeria,South Korea,Spain,Sweden,Switzerland,Switzerland (French),Switzerland (German),Switzerland (Italian),Taiwan,Thailand,Türkiye,Ukraine,United Arab Emirates,United Kingdom,Uruguay,Venezuela,Vietnam,West Indies
0482603,,Space Chimps (2008),,,"$1,371,433",,"$16,716","$1,200,452","$12,515","$658,900",,,,"$276,049",,"$121,975","$119,580",,,"$159,371",,"$108,263",,,,"$78,587",,,,"$44,000","$9,926,841",,,,"$179,259",,"$42,801",,"$35,573","$869,354","$719,060",,,"$7,982","$113,199",,"$14,636",,,"$55,685","$669,602",,,,"$510,815","$382,189",,"$150,280","$4,439",,"$207,357",,"$1,073,596","$454,400","$462,379","$19,202",,"$2,255,508","$324,451",,"$86,230","$41,858",,"$336,130",,"$1,565,556","$1,925,652","$230,566",,,,,,,"$114,289","$175,861","$177,135","$7,286,700","$3,052","$402,247",,
0437526,,The Last Mistress (2007),,,"$94,858",,,"$7,892",,"$107,655",,,,,,,,,,,,,,,,,,,,,"$565,183",,,,,,,,,,,,,,,,,,,,"$22,885",,,,,,,,,,,,,,,,,"$54,316",,"$7,181",,,,,,"$52,000",,,,,,,"$9,593",,"$36,513",,,"$87,830",,,,
0913958,,Jimmy Carter Man from Plains (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$10,456",,,,
0409459,,Watchmen (2009),"$431,855",,"$6,152,116","$736,009",,"$1,223,314","$20,437","$1,987,525","$108,274","$84,100","$304,342","$214,235",,"$257,421","$105,768",,"$15,293","$297,069",,"$1,036,664",,,,"$116,082","$90,697","$38,698",,"$754,219","$5,869,005","$5,292,211","$839,672",,"$781,728","$246,933","$124,215","$144,585","$351,839","$277,922","$3,721,232",,"$4,035,072",,,"$49,658","$23,930",,"$52,728","$772,763","$2,295,796",,,,"$1,524,786","$907,965","$15,896","$936,115",,"$13,492","$361,905","$850,163","$388,026","$522,113",,,"$162,159","$5,472,197",,,"$715,880","$60,746","$46,397","$460,229","$360,528","$3,053,729","$4,316,109","$1,115,137","$605,706",,,,"$648,733","$750,406","$617,618","$443,139","$506,821","$13,610,059","$13,224","$540,329",,
0952682,,Shotgun Stories (2007),,,,,,,,,,,,,,,,,,,,,"$46,026",,,,,,,,"$69,384",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$17,462",,,,,,,,,,,,,,,,,,,,,,,,"$35,365",,,,
0838283,,Step Brothers (2008),,"$18,711","$7,811,503",,,"$25,342","$16,595","$219,207","$55,613","$148,486",,,,,,"$9,913",,,,,"$100,468,793",,,"$56,878",,"$57,837","$4,782",,"$205,426","$432,559",,,,,"$167,193",,,"$196,863","$13,905","$16,000",,,,"$58,691",,"$16,000","$62,840",,"$710,254",,,,,"$602,031","$20,899",,,,"$77,758","$16,183",,"$138,477",,,,"$774,929",,,"$142,904",,,"$42,899",,,"$1,504,766","$768,306",,,,,,,,"$199,603",,"$12,553,039","$26,236","$354,000",,
0412536,,Brideshead Revisited (2008),"$96,499",,"$997,107","$20,220",,"$52,603",,,,,,"$19,168",,,,,,,,"$794,825",,,,,,,,,,"$263,400","$73,639",,"$41,266","$13,397","$1,240",,,,"$71,921",,,,,,,,,,,,,,"$488,673","$226,590",,"$80,456",,,,,,"$83,405",,,"$15,036","$25,008",,,"$20,959",,,"$64,419",,,"$1,215,600","$210,405",,,,,"$27,604",,,,,"$2,115,490",,,,
0443701,,The X Files: I Want to Believe (2008),"$706,287",,"$1,939,066","$456,919","$30,037","$536,925","$34,499","$1,553,329","$100,786","$299,710",,"$264,625",,"$497,584","$90,741",,,"$274,026","$359,703","$620,233",,"$27,491","$29,791","$112,886","$45,857","$95,136",,"$298,185","$3,335,186","$3,183,486","$558,284","$649,738","$323,444","$458,801","$39,950","$84,093","$390,552","$82,999","$2,003,812","$33,476","$2,967,507","$35,944","$135,593","$61,884","$38,081","$54,724","$77,547","$389,032","$3,367,988",,,,"$442,856","$237,298","$7,719","$400,770","$23,373",,"$347,758","$310,879","$607,957","$758,076","$228,495","$20,915","$110,660","$4,883,602","$195,165","$74,857","$360,967","$46,334","$71,366","$142,234",,"$1,568,011","$3,084,920","$835,107","$418,248",,,,"$376,976",,"$394,165","$506,669","$261,559","$4,391,760","$55,799","$492,993","$77,478",
0486259,,American Teen (2008),,,"$113,772",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,178",,,,,,,,,,"$34,496",,,,,,,,,,,,,"$5,127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$32,256",,,,
1155592,,Man on Wire (2008),,,"$322,236","$13,663",,,,"$8,571",,,,,,,,,,,,,,,,,,,,,,"$79,688",,,,"$2,563",,,,,,,,,,,,,,,"$7,097",,,,,"$120,933",,"$22,564",,,,,,"$5,249",,,,,,,"$11,755",,,"$48,167",,"$2,925","$57,262",,,,,,"$5,956",,"$4,696",,,"$1,583,002",,,,
1157620,,CSNY/Déjà Vu (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$151,606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,727",,,,,,,,,,,"$8,902",,,,
0949489,,Lost in Beijing (2007),,,,"$17,695",,,,,,,,,"$1,286,914",,,,,,,,,,,,,,,,,,,,"$20,516",,,,,,,,,,,,,,"$10,007",,,,,,,,,,,,,,,,,,,"$3,750",,,,,,,,,,,,,,,$922,,,,,,,,,
0964539,,Pathology (2008),,,,,,,,,"$12,039",,,,,,,,,,,,,,,,,"$22,120",,,,"$5,565",,,,,"$13,581",,,,,,,,,"$29,478",,,"$26,391","$69,113",,,,,,,,,,,,"$66,146",,,,,,"$417,526",,,"$51,546",,,,,"$562,459",,,,,,,"$79,741","$34,650","$251,100",,,"$1,483,405",,,,
0801526,,The Tracey Fragments (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,147",,,,,,,,,,,,,,,,,,,"$3,526",,,,,,,,,
1039652,,The Zone (2007),"$3,688",,,,,,$919,"$44,813",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$713,376",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$7,699",,,
0841084,,Blindsight (2006),,,"$7,162","$2,557",,"$1,803",,,,,,,,,,,,,,,,,,,,,,,,"$206,213",,,,,,,,,,,,,,,,,,,,,,,"$28,478","$14,576",,,,,,,,,,,,,,,,,,,,,"$11,984","$2,235",,,,,,,,,,"$2,070",,,,
0819714,,The Edge of Love (2008),,,"$645,103","$3,867",,"$16,851",,"$32,179",,,,,,,,,,,,,,,,,,,,,,"$184,527","$61,505",,"$106,273","$24,017",,,,,,,,,,,,,,,,,,,,"$172,400",,,,,,,,"$50,745",,,"$44,576","$81,182",,,,,"$26,072",,,,"$387,006",,,,,,,,,,"$14,837","$2,423,788",,,,
0487195,,Bonneville (2006),"$54,595",,"$137,000",,,,,"$19,595",,,,"$7,453",,,,,,,,,,,,,,,,,,,,,,,,,,,"$342,753",,,,,,,,,,,,,,,"$70,390",,"$15,336",,,"$6,187",,,,,,,,,,,,,,,,"$165,602",,,,,,,,"$31,266",,,,,,,
0859163,,The Mummy: Tomb of the Dragon Emperor (2008),"$2,893,362",,"$7,727,685","$2,118,587",,"$2,847,800","$177,651","$10,871,500","$410,175",,"$2,157,507","$1,434,116","$17,450,787","$2,361,720","$344,122",,"$137,086","$1,059,386","$1,597,453","$1,039,087",,,"$83,345","$896,635","$318,968","$209,527",,"$516,792","$12,352,790","$16,137,978","$840,407",,"$5,002,179","$1,848,114","$137,025","$9,755,341","$2,783,656","$706,906","$7,983,188",,"$22,941,660",,"$353,014","$297,405","$188,756","$284,309","$328,165","$3,427,462","$15,405,770",,"$1,230,999",,"$2,762,638","$911,763","$30,821","$1,045,993",,"$186,768","$1,788,247","$2,757,657","$3,394,484","$1,861,802",,,"$425,348","$27,729,451",,"$54,247","$2,918,949","$297,894","$218,959","$764,657","$942,764","$26,443,920","$18,965,712","$1,374,829","$1,539,853",,,,"$8,100,096","$3,642,139","$2,899,904","$2,429,865","$2,059,300","$21,667,251","$92,326","$4,609,277","$177,030",
1027862,,Swing Vote (2008),,,,,,,"$1,084","$120,689",,,,,,"$15,261",,,,,,,"$16,289,867",,,,,,,,,,"$179,116",,,,,,,,,,,,,,,,,,"$312,283",,,,,,,,,,"$61,424",,,,,,,,,,,,,"$73,144",,,"$263,772",,,,,,,,"$115,243",,"$24,163","$85,430",,"$92,837",,
0805570,,The Midnight Meat Train (2008),,,$489,,,"$42,289",,,,,,,,,"$29,414",,,,,,,,,,,"$29,363",,,"$251,076",,"$37,113",,,,,,,,,,,,,"$61,366",,,,"$67,027",,,,,"$94,317",,,,,,,,"$126,401",,,,"$23,726","$421,863",,,"$69,902",,,,,"$1,729,568",,,,,,,"$25,769","$20,187","$228,653",,"$119,803","$72,626",,,,
0978759,,Frozen River (2008),,,"$46,501",,,"$25,850","$39,501","$49,510",,,,,,"$40,580",,,,,,,,,,,,,,,"$1,260,104",,"$82,410",,,,,,,,"$267,882",,,,,,"$7,610",,,,"$74,384",,,,,"$22,720",,,,,,,,,,,,,,,,,,,,,"$722,067","$138,584",,,,,,,"$8,011",,,"$157,842","$2,632",,,
0493450,,Sixty Six (2006),,,"$49,959",,,,,,,,,,,,,,,,,,"$224,614",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,655,560",,,,
0914797,,Bottle Shock (2008),,,"$161,603",,,$384,,,,,,,,,,,,"$17,119",,,"$4,078,607",,,,,,,,,,,,"$23,754",,,,,,,,,,,,,,,,,,,,"$16,384","$83,264",,"$27,378",,,,,,"$5,664",,,,,,,"$9,570",,,,,"$174,665",,,,,,,"$17,076",,,,,"$14,302",,,,
0497465,,Vicky Cristina Barcelona (2008),"$772,228",,"$2,086,931","$1,133,375",,"$1,151,236",$648,"$2,533,455","$79,356","$8,878",,"$220,130",,"$375,074","$131,707",,,"$327,089",,"$1,044,591",,,,"$29,828",,"$42,390",,"$925,310","$14,995,044","$5,450,265","$2,677,884",,"$383,206","$317,078","$32,380",,,,"$8,124,300",,"$1,752,329",,,"$146,641","$84,211",,"$108,679",,"$952,422",,,,"$1,262,493","$457,680",,"$52,135",,,"$169,383","$16,515","$2,099,850","$807,179",,,"$58,444","$1,790,892",,"$193,112","$150,961","$82,032","$120,841","$205,273",,"$357,372","$9,862,445","$1,238,530","$2,435,699",,,,"$102,328",,"$949,974",,"$84,476","$4,330,962","$210,453","$266,897",,
0769508,,Dans Paris (2006),,,"$130,072",,,,,"$174,529",,,,,,,,,,,,,,,,,,,,,"$1,264,377",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$25,076",,,,,,,,"$7,386",,,,,,,,,,,,"$144,344",,,,
0783608,,The Walker (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$57,380",,,,"$20,802",,,,,,,,,,"$432,536",,,,
0247613,,Peppermint Candy (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$19,594",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$69,590",,,,,,,,,,,,,,,,
0910936,,Pineapple Express (2008),,"$6,836","$3,679,640",,"$18,317","$10,849",,,"$44,254",,,,,,"$16,816","$3,711",,,,,,"$20,952",,,,"$74,086","$1,684",,"$65,424","$378,705",,,,"$56,167","$133,950",,,,"$15,084","$24,000",,,,"$70,244",,"$24,000","$89,957",,"$148,200",,,,,"$463,363","$18,845",,,,"$28,381","$13,069","$333,720",,,,"$72,751","$1,045,415",,"$8,981",,,"$39,662","$41,636",,,"$82,420","$136,117",,,,,,,,,"$52,222","$6,979,618",,,,
0425637,,Red Cliff (2008),,,"$545,179",,,"$305,236",,,"$46,352",,,,"$46,698,967",,"$72,079",,,"$30,900",,"$91,016","$627,047",,,,"$28,670",,,,"$3,963,155",,"$173,901",,"$3,109,405",,"$2,081",,,,"$1,872,513",,"$52,418,016",,,"$10,110","$26,419",,,"$645,025",,,,,"$18,332","$105,488",,"$21,558",,,,"$284,014","$112,142","$6,950",,,,"$154,664",,"$6,188","$1,914,725",,,,,"$8,139,965","$851,418",,"$73,749",,,,"$5,522,646","$944,735",,,"$274,759","$613,110",,,,
0804552,,The Killing Gene (2007),"$39,077",,,,,,,,,,,,,"$17,534",,,,,,,,,,"$18,206",,,,,,,,,,,,,,,,,,,,,,,,,"$155,775",,,,,,,,,,"$87,447",,,,,,,"$169,875",,,,,,,,,,,,,,,"$80,696",,,,,,,,,
0841925,,Silent Light (2007),"$25,956",,,,,"$30,182",,"$36,983",,,,,,,,,,,,"$40,489","$60,200",,,,,,,,"$105,974",,,,,,,,,,,,,,,,,,,,"$274,567",,,,"$8,649",,,"$24,025",,,"$12,836",,,"$11,649",,,,"$15,326",,,,,,,,,"$49,389",,,,,,,,,,,"$154,418",,$978,,
0488535,,Expired (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$35,207",,,,,,,,,,,,,,
1018785,,The Sisterhood of the Traveling Pants 2 (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$80,810",,,,,,,,,,,,,,,,,,,,,,,,,,"$99,357",,,,
0411475,,Hell Ride (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$176,520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0974554,,Elegy (2008),"$175,398",,"$740,624","$225,364",,"$181,282",,"$225,689",,,,"$40,815",,"$107,930","$67,359",,,"$4,837",,"$13,215",,,,,,,,"$46,377",,"$1,624,001","$143,367",,,,"$1,989",,,,"$291,499",,,,,"$67,635","$28,472",,"$22,236",,"$216,717",,,,"$90,973","$60,943",,,,,"$47,121",,"$696,020","$61,138",,,,"$844,103",,,"$38,531",,,"$30,131",,"$43,567","$3,914,620","$72,858","$91,731",,,,"$6,694","$7,835","$257,677",,"$37,559","$490,114","$22,332","$273,952",,
0859765,,Still Life (2006),"$16,368",,,"$14,357",,"$57,482",,"$98,566",,,,,,,,,,,,,"$76,983",,,,,,,,"$1,318,635","$129,348",,,"$12,251",,,,,,"$391,607",,,,,,,,,,,,,,"$15,110",,,,,,,,,,,,$490,"$15,243",,,,,,,,"$77,100","$168,268","$36,690",,,,,,,,,,"$75,967",,,,
0469640,,Bathory: Countess of Blood (2008),,,,,,,,,,,,,,,,,,"$4,578,320",,,,,,,,,,,,,,,,"$92,984",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,941,259",,,,,,,,,,,,,,,,$833,,,,
0942385,,Tropic Thunder (2008),"$1,349,571",,"$8,558,484","$1,267,686",,"$7,197,854","$11,211","$724,576","$112,869",,"$290,585","$210,021",,"$193,216","$190,283",,"$73,169","$468,367","$617,962","$1,075,195","$110,515,313",,"$15,227","$88,078","$98,262","$101,713",,"$448,442","$4,460,777","$4,429,024","$1,011,389",,"$857,022","$1,023,133","$181,448",,"$149,883","$776,209","$4,624,397",,"$2,531,473",,"$180,409","$91,265","$96,113",,"$94,886","$301,183","$3,348,445",,"$667,126",,"$926,578","$745,451",,"$1,007,784",,,"$281,189","$338,200","$852,549","$880,884",,,"$182,909","$5,945,097",,"$43,895","$819,111","$116,471","$161,136","$387,400","$387,428","$351,498","$2,902,916","$1,088,583","$752,760",,,,"$584,816","$225,832","$254,816","$740,611","$974,253","$15,478,805","$22,877","$718,952","$97,896",
1185834,,Star Wars: The Clone Wars (2008),"$236,497",,"$2,637,100","$238,313",,"$314,693","$41,039","$973,666","$38,255","$138,772",,"$241,550",,"$181,793","$32,706",,,"$44,618",,"$477,540",,,"$12,734","$129,992",,"$14,000",,"$178,677","$2,725,380","$2,171,890","$49,413",,"$194,398","$185,475","$30,920","$9,573","$99,063","$145,187","$453,441",,"$1,890,243",,"$56,122","$13,674","$4,722",,"$23,153","$155,752","$2,894,001",,,,"$453,913","$338,788","$11,004","$580,006",,,"$218,435","$190,307","$283,932","$147,890",,,"$22,313","$1,294,286",,"$12,400","$250,587","$7,150","$14,540","$82,479",,"$567,100","$1,673,412","$626,123","$112,459",,,,"$104,765","$118,255","$300,785",,"$91,838","$5,510,300","$18,548","$681,368",,
1029120,,Henry Poole Is Here (2008),,,,,,,,,"$3,747",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,299",,,,,,,,,,,,,,,,,,,,,,,,"$15,234",,,"$12,466",,,"$29,198",,,,,,"$5,018",,,,"$16,323",,,,,
0809425,,In the City of Sylvia (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$8,513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0490181,,Mutant Chronicles (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$51,959",,,,,,,,,,,,,,,,,,"$405,465",,,,,,,,,,"$97,892","$109,006",,,,,,"$699,856",,,,,,,,"$143,687",,,,,,,"$79,714","$18,628","$80,824","$29,402","$179,431","$228,373",,,,
1185616,,Waltz with Bashir (2008),,,"$141,666","$65,741",,"$145,290","$76,411","$111,235","$5,687",,,,,$150,,,,"$28,883",,"$65,165",,,,,,,,"$8,397","$4,240,300","$785,729","$235,425",,"$5,393",$48,,,,,"$1,041,913",,,,,,,,,,"$45,711",,,,"$33,679","$38,472",,"$78,958",,,,,,"$65,036",,,,"$17,116",,"$3,255",,,"$1,011",,,"$39,092","$282,886","$50,863","$222,690",,,,"$8,658",,"$11,943",,,"$1,038,720",,,,
1139797,,Let the Right One In (2008),"$172,087",,"$57,758","$40,570",,"$2,628",,,,,,"$54,580",,"$29,997",,,,,,"$144,283",,,,"$9,402",,,,"$58,153","$222,568","$1,528,033","$119,535",,"$38,561",,"$15,808",,,,"$654,551",,,,,,,,"$8,833",,"$65,587",,,,,"$14,400",,"$162,047",,,"$145,018",,,"$39,996",,,,"$26,138",,,"$57,072",,,,,"$552,415","$1,304,820","$1,602,993","$19,988",,,,"$28,631",,"$55,953",,,"$1,830,884","$19,308",,,
1104733,,Hamlet 2 (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,939",,"$4,988",,,,"$3,054",,,,,,,,,,,,,,,,,,"$10,066",,,,,,,,,,,,"$16,025",,,,,,,,,,,,,,,,,,,,,,,,,
0452608,,Death Race (2008),,,"$2,000,220",,,"$559,572","$5,078","$508,858","$247,366",,"$252,132",,,"$141,589","$78,842",,"$26,031","$91,325","$169,676","$218,931",,,"$20,895","$62,735","$101,401","$75,506",,"$59,430","$1,690,712","$1,794,333","$281,836",,,"$326,636","$61,523","$647,587","$505,283",,"$418,559",,"$2,431,258",,"$507,102","$43,835","$121,494","$97,020","$212,587","$905,861","$1,452,336",,"$976,972",,"$469,805","$231,705","$15,152",,,"$24,299","$48,523","$642,433","$670,199","$660,194",,,"$210,640","$6,884,462",,"$11,580","$649,458","$33,981","$69,468","$243,684","$241,341","$791,440","$2,559,203","$54,131",,,,,"$506,391","$774,741","$468,221","$966,710","$1,088,030","$3,696,666","$1,160","$530,832","$59,333",
0852713,,The House Bunny (2008),,"$21,092","$2,037,684","$174,931","$22,756","$36,672","$28,818","$329,595","$60,573","$158,208",,,,"$142,745",,"$8,584",,,,,,"$32,211","$12,655","$103,816","$23,478","$64,435","$6,605",,"$732,644","$2,063,929",,,,"$206,550","$61,194",,"$85,949","$141,661","$52,446","$26,000",,"$31,091",,"$100,412","$49,696","$26,000","$127,295","$273,177","$1,485,699",,,,,"$454,274","$26,215","$1,937","$8,669",,"$137,435","$146,886",,"$99,052",,"$29,537","$104,037","$1,613,782",,"$57,173","$748,747",,"$113,855","$408,418",,,"$2,101,614",,,,,,"$609,477","$213,952",,"$469,040","$78,512","$5,378,284",,"$672,810",,
1091751,,The Longshots (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$181,594",,,,,,,,,,,,,,,,,,,,,,,"$5,341",,,,,,,,,,"$43,885",,,,,,,,,,,,,,,,,,
1031969,,The Rocker (2008),,,,,,,,"$1,270",,,,,,,"$9,533",,,,,,,,"$1,924",,,"$12,272",,,"$5,970","$84,913",,,,"$32,678","$29,619",,,,"$426,236","$10,247",,,,,,"$11,116",,,"$425,159",,,,,"$51,280","$1,590",,,,"$54,059",,"$2,047",,"$88,564",,,"$306,833","$47,009",,,,"$25,349","$37,762",,,"$32,532",,,,,,,,,,,"$701,445",,,,
0963807,,I.O.U.S.A. (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,454",,,,,$299,,,,
0790686,,Mirrors (2008),"$658,672",,"$732,095","$324,753","$98,879","$959,862","$50,888","$752,591","$32,441","$418,641",,"$563,687",,"$240,642","$30,086",,,"$134,905","$178,882",,,"$36,301","$5,249","$235,353","$202,542","$81,569",,,"$5,012,490","$2,551,888","$356,096","$368,523","$458,564","$246,524","$44,684","$34,101","$265,066",,"$511,156","$37,582","$4,668,388",,"$225,316","$100,785","$76,367","$71,196","$298,922","$240,608","$3,961,078",,,,"$936,410","$115,055","$6,961",,"$19,684",,"$394,926","$285,081","$453,739","$328,626","$631,329","$108,307","$170,704","$3,968,383","$116,948","$35,728","$314,827","$18,230","$40,442","$80,082",,"$1,192,295","$5,145,244","$457,623","$239,761",,,,,,"$802,816","$226,571","$216,922","$4,716,833","$32,931","$1,079,445",,
0901485,,A Girl Cut in Two (2007),"$286,698",,,"$153,501",,"$86,489",,"$165,400",,,,"$36,516",,,,,,,,,,,,,,,,,"$5,741,289","$512,546","$34,466",,,,,,,,"$240,474",,,,,,,,,,"$44,871",,,,,,,,,,,,,"$25,623",,,"$7,121",,,"$7,121",,,,,,,"$493,500",,"$61,533",,,,,,"$43,668",,,"$125,515","$12,548",,,
0486321,,Fly Me to the Moon 3D (2007),"$31,665",,"$517,196","$60,409",,"$1,184,962","$33,209","$1,683,313","$176,045","$9,512",,"$70,006","$4,930,000","$362,582","$1,004,708",,,"$1,030,623",,,"$13,816,982",,,"$121,253",,"$222,617",,"$122,833","$2,031,222","$323,202","$507,799",,"$19,357","$59,893","$21,893",,,"$1,003,592",,,"$42,605",,"$321,611","$71,953","$27,964",,"$152,134",,"$2,165,400",,,,"$107,333",,,"$33,919",,,"$73,399","$68,230","$3,727,304","$366,245",,,"$71,056","$3,798,445",,,"$33,570","$453,990","$291,338","$82,595",,"$908,112","$938,770",,"$130,523",,,,,"$57,660","$513,307","$265,372","$108,706","$2,239,810","$7,976","$162,654",,
0906665,,Sukiyaki Western Django (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$14,651",,,$783,,,,,,,"$2,440,401",,"$34,592",,,,"$6,520",,,,,,,,,,,,,,,,,,,"$159,137",,"$6,709",,,,,,,,,,,,,,"$6,220","$5,586",,,,,,,
0425308,,Noise (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$421,,,,,,,,,,,,,,,
1172206,,Somers Town (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$279,,,,,,,,,
0887883,,Burn After Reading (2008),"$882,934",,"$6,566,638","$1,718,653","$85,872","$1,601,111",,"$2,168,745","$39,738",,"$97,735","$145,102",,"$144,493","$135,199",,,"$579,862",,"$1,152,856",,,,"$23,101","$81,056","$74,323",,"$504,588","$11,953,191","$12,654,607","$1,627,872",,"$396,180","$282,338","$94,509",,,"$1,260,482","$8,734,151",,"$6,159,523","$23,073","$125,970","$124,064","$87,823","$22,777","$141,987","$42,223","$1,863,287",,,"$729,906","$1,820,048","$421,442",,"$820,849","$12,100",,"$85,391","$83,166","$2,131,182","$1,155,313",,,"$170,578","$4,708,616",,,"$388,516","$71,496","$80,086","$277,773",,"$213,154","$9,898,714","$892,406","$3,021,453",,,,"$233,184","$57,803","$609,399","$465,080","$284,772","$12,712,811","$60,505","$371,749",,
1213644,,Disaster Movie (2008),,,"$618,549",,,"$174,846",,"$2,906,463","$22,645",,,,,,,,,"$97,067",,,,,,,"$33,505","$62,050",,,,,"$195,185",,"$118,250","$39,931",,,,,"$2,946,110",,,,,"$72,929","$81,231",,"$114,797","$321,211","$767,410",,,,"$297,733",,,,,,,"$161,542","$102,230",,,,"$69,067","$1,290,707",,,"$178,415","$28,884",,"$308,484",,,"$3,218,390",,,,,,,"$187,803","$228,077","$221,953","$177,408","$5,400,013",,,,
0364970,,Babylon A.D. (2008),"$261,450",,"$1,208,900","$625,892","$98,526","$1,120,390","$33,493","$1,361,097","$48,679","$299,029",,"$127,246","$1,228,608","$279,139",,,,,,"$172,139",,"$40,319","$40,408","$135,803","$70,056",,,"$94,018","$8,051,142","$3,415,400","$109,814",,,,"$14,665","$652,604","$632,211",,"$3,374,069","$62,833",,"$52,748","$225,628",,"$74,606","$72,651",,"$852,783","$3,375,100",,,,"$404,101","$417,498","$16,490","$48,674","$31,484",,"$183,919","$597,682","$1,264,474","$939,281","$720,658","$96,365","$39,537","$5,711,351","$390,231",,"$455,977",,,"$287,799",,"$1,197,672","$2,571,375","$217,718","$453,095",,,,"$382,362",,"$762,400","$600,188","$511,976","$2,161,024","$19,069","$711,545","$122,715",
0988047,,Traitor (2008),"$67,295",,"$803,476",,,"$109,207",$550,"$226,627","$20,475",,,"$7,386",,,,,,"$11,208",,,"$23,530,831",,,,,,,,"$385,623",,"$20,941",,,,"$5,230",,,,,,,,,,"$26,396",,,,"$543,001",,,,"$236,753","$86,320",,"$15,075",,,"$77,153",,,"$77,941",,,"$53,478",,,,"$46,374","$12,589","$7,017",,,,"$347,175",,,,,,,"$84,349","$75,520",,"$421,437","$236,071","$4,176","$135,340",,
0844671,,College (2008),,,,,,,,"$562,200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$34,696",,,,,,,,,,,,,,"$89,224",,,"$845,903",,,"$38,824",,,,,,,,,,,,,,,,,,,,,
1149405,,Trouble the Water (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,615",,,,
