imdbId,imdbid,Movie Name,Argentina,Aruba,Australia,Austria,Bahrain,Belgium,Bolivia,Brazil,Bulgaria,Central America,Central America+,Chile,China,Colombia,Croatia,Curaçao,Cyprus,Czech Republic,Czech Republic/Slovakia,Denmark,Domestic,Dominican Republic,E/W Africa,East Africa,Ecuador,Egypt,Estonia,Ethiopia,Finland,France,Germany,Ghana,Greece,Greece and Cyprus,Hong Kong,Hungary,Iceland,India,Indonesia,Israel,Italy,Jamaica,Japan,Jordan,Kuwait,Laos,Latvia,Lebanon,Lesser Antilles,Lithuania,Malaysia,Mexico,Middle East Other,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia/CIS,S/E/W Africa,Serbia and Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Africa/Nigeria,South Korea,Spain,Sweden,Switzerland,Switzerland (French),Switzerland (German),Switzerland (Italian),Taiwan,Thailand,Trinidad & Tobago,Türkiye,Ukraine,United Arab Emirates,United Kingdom,Uruguay,Venezuela,Vietnam
1083456,,Fired Up! (2009),,,"$941,069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$787,,,,,,,,,,,,,,,,,"$286,235",,,,,,,,,,,,,,,"$139,720",,,
1314280,,Welcome (2009),,,"$558,706",,,,,"$32,764",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$55,903",,,,,,,,,,,,,,,,,,,,"$46,932",,,,,,,"$6,432",,,,,,,,,
0910905,,In the Electric Mist (2009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$13,450",,,,,,,,,,,,,,,,
1119646,,The Hangover (2009),"$855,892",,"$17,934,378","$4,731,040",,"$2,064,610","$85,981","$8,911,937","$216,753","$203,027",,"$586,310",,"$926,522","$392,731",,,"$6,720,194",,"$2,546,501","$277,339,746",,,"$57,872","$207,260","$182,942","$205,653",,"$1,340,217","$17,329,727","$20,855,235","$22,365","$2,682,479",,"$720,509","$1,784,961","$409,414",,"$249,579","$1,737,386","$5,950,032",,"$464,839",,,,"$243,674","$395,425",,"$293,731",,"$7,191,582",,"$5,279,285","$2,329,884","$77,103","$4,015,714",,,"$423,433","$231,508","$2,994,447","$1,539,957",,,"$487,439","$5,220,629",,"$152,549","$935,655",,"$312,751","$2,001,996",,,"$9,374,796","$3,480,119","$2,744,287",,,,"$512,666","$126,912",,"$584,923","$879,581","$930,702","$36,033,624","$212,319","$2,605,296",
0443559,,Killshot (2008),"$59,745",,,,"$38,457",,,"$119,569",,,,,,"$4,404",,,,,,,,,,,,"$8,325",,,,,"$63,357",,"$134,536",,"$808,160",,"$13,478",,,"$102,386","$75,474",,,,"$119,309",,,"$37,317",,,"$417,818","$128,081",,,,,,"$16,159",,"$69,634",,,"$17,450",,"$32,634",,"$152,166",,,"$16,763",,,"$90,124",,,,,,,,,"$4,914",$838,,,,"$152,432",,"$7,253","$252,221",
0870984,,Antichrist (2009),,,"$11,263","$123,454",,"$174,438",,"$198,098",,,,,,,,,,"$26,080",,"$1,065,978",,,,,,,,,"$63,686","$1,100,904","$658,605",,,,,,"$7,942",,,,"$707,717",,,,,,"$34,221",,,"$20,072",,"$82,804",,,,,"$97,008",,,,,"$415,590","$72,842",,,"$10,154","$356,980",,"$13,224",,,,"$8,201",,"$22,781","$770,255","$133,080",,,,,"$23,646",,,"$227,720",,,"$582,998",,,
1230448,,Billu (2009),,,"$118,438",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$18,156",,,,,,,"$6,296,036",,,,,,,,,,,,,"$32,813",,,,"$13,537",,,,,,,,,,,,,,,,,,"$51,218",,,"$4,759",,,,,,"$5,619",,,,,,"$739,293",,,
0870195,,Before the Rains (2007),,,"$33,407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$56,134",,,,,,,,,"$7,473",,,,,,,,,"$51,998",,,,,,,,,,,,,,,"$138,055",,,
0479162,,Special (2006),,,,,,,,,,,,,,,,,,,,,"$7,202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$7,765",,,
1095174,,New in Town (2009),"$262,520",,"$831,781","$15,817",,"$118,701","$29,838","$522,314",,,,"$32,045",,,,,,"$171,367",,,,,,,"$3,070",,"$17,239",,,,"$377,096",,,,"$119,050","$137,596","$24,833",,,,,,,,,,"$35,208","$17,993",,"$48,515","$61,614","$1,036,635",,"$695,798",,,,,,"$162,008","$57,755","$391,698","$228,094",,,"$173,113","$2,630,504",,,"$126,561","$50,971",,"$141,072",,"$392,361","$1,088,964",,,,,,"$89,352","$71,327",,"$259,366","$195,485","$141,006","$1,497,762","$20,105",,
1024899,,The Merry Widow (2007),"$151,596",,,,,,,"$64,180",,,,"$18,646",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$72,585",,,,,,,,,,,,,,,,,,,,,,"$23,874",,
0456165,,Salaam Namaste (2005),,,"$273,735",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,277,628",,,
1278340,,Dead Snow (2009),,,,,,,,,,,,,,,,,,,,,"$46,742",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,670,092",,,,,,,,,,"$85,693",,,,,,,,,"$182,135",,,,,,,,,,,,,,,
0457400,,Land of the Lost (2009),,,"$3,108,970",,,,"$20,061",,,"$58,255",,,,"$233,696",,,,,,,,,,,"$183,612","$35,595",,,"$25,959",,"$103,594",,,,"$397,931",,,,"$122,272",,"$62,693",,"$293,076",,,,,"$59,760",,,"$579,682","$2,888,757",,,"$256,891",,"$23,648",,,"$485,830","$202,982",,,,,,"$3,243,718",,,"$679,794",,,,,,"$513,239",,,,,,,"$39,236",,,,"$565,702","$2,800,650","$12,072","$862,222",
1122599,,Momma's Man (2008),,,,"$19,809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,141",,,
0780567,,Imagine That (2009),,,"$241,861",,,"$52,502","$18,444",,,,,,,,,,,,,"$10,519",,,,,"$183,970","$64,548",,,,,"$268,197",,,,,,,,,,"$86,182",,,,,,,"$113,513",,,"$149,945","$1,048,584",,"$25,586",,"$15,943",,,,"$479,781",,,,,,,,,,"$332,035",,,"$586,296",,,"$35,573",,,,,,,,,,,"$332,228","$484,436",,"$1,230,179",
1111422,,The Taking of Pelham 123 (2009),"$972,372","$57,391","$4,775,382","$556,600","$220,324","$1,579,177","$65,851","$4,246,493","$149,770","$532,819",,"$401,304",,"$733,285","$96,528","$85,204",,"$119,136",,"$465,890",,"$169,617",,"$89,406","$163,788","$110,031","$34,538","$15,833","$220,685","$6,121,639","$3,973,440","$14,370","$510,166",,"$585,055","$343,490","$40,609","$380,908","$505,763","$710,534","$3,478,075","$90,831","$8,261,565","$81,062","$291,953",,"$52,074","$77,481",,"$70,389","$506,088","$3,773,783",,"$1,749,121","$445,131","$112,781","$586,244","$43,124",,"$389,503","$520,319","$789,844","$1,039,391",,"$127,295","$225,784","$1,509,194",,"$44,496","$609,252","$49,531","$54,170","$864,359",,"$1,840,625","$8,867,740","$743,125","$264,966",,,,"$792,231","$347,931","$137,679","$718,797","$174,623","$699,349","$7,791,823","$75,354","$2,100,185","$116,036"
0920458,,Flame & Citron (2008),"$26,349",,,"$4,634",,,,,,,,,,"$24,732",,,,,,"$9,210,518",,,,,,,,,,,"$301,487",,"$25,185",,,,,,,,,,,,,,,,,,,,,,"$80,132",,"$149,776",,,,,,"$12,060",,,,,,,,,,,,,"$140,467",,,,,,,,,,,,"$62,655",,,
0478149,,Fade to Black (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$16,252","$2,706",,,
0997147,,Big Man Japan (2007),,,,,,,,,,,,,,,,,,,,,"$40,796",,,,,,,,,,"$27,544",,,,,"$2,341",,,,,,,"$9,694,904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277737,,The Stoning of Soraya M. (2008),,,"$8,140",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$61,918",,,,,,,,,,,,,,,,,,,,,"$5,780",,,"$80,447","$80,854",,,,,,,,"$245,916",,,,,,
1041829,,The Proposal (2009),"$885,702",,"$13,971,668","$3,362,562",,"$2,959,665","$35,307","$7,438,656","$184,526","$144,995",,"$293,813",,"$839,986","$203,171",,,"$418,690",,"$1,604,504","$163,958,031",,,"$98,735","$311,335","$295,599","$219,258",,"$494,545","$6,890,722","$18,505,527","$33,280","$1,196,317",,"$1,617,635","$1,462,262","$229,159",,"$890,745","$1,241,817","$6,416,839",,"$2,914,626",,,,"$219,141","$451,263",,"$162,068","$700,306","$6,665,637",,"$4,433,562","$1,709,483","$160,573","$1,428,945",,,"$633,125","$1,058,046","$2,665,046","$1,726,132",,,"$610,169","$7,583,672",,"$111,960","$1,393,207","$276,005","$369,835","$2,631,303",,"$2,045,349","$5,959,363","$2,267,209","$1,462,989",,,,"$1,400,215","$770,641",,"$747,267","$927,675","$1,009,865","$19,239,235","$156,223","$2,636,592",
1045778,,Year One (2009),,"$39,354","$4,471,739",,,"$33,113","$47,187",,"$35,340",,,,,,,"$8,947",,,,,,"$34,082",,,"$79,745",,"$40,266","$4,357","$250,244","$254,106","$582,095","$10,116",,,,,"$62,074",,,,"$29,628",,,,,,,,,"$77,300",,"$1,097,413",,,"$1,084,720","$38,704",,,,"$248,720","$239,619",,,,,"$94,526","$430,351",,,"$215,290",,,"$204,449",,,"$4,173,713","$352,033",,,,,,,,,,,"$4,781,390",,,
0962774,,O'Horten (2007),"$13,146",,,"$11,794",,"$4,730",,,,,,,,,,,,,,,"$302,232",,,,,,,,"$2,313","$262,013","$491,038",,"$5,073",,,,,,,,"$106,699",,,,,,,,,,,,,"$4,884",,,"$480,991",,,,,,,,,,"$23,829",,,,,,,,,,,,,,,"$12,330",,,$187,,,"$70,678",,,
0479519,,Promise Me This (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$325,873",,,,,,,,"$4,452",,,,,,,,,,,,,,,,
1032821,,Tyson (2008),,,"$30,142",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,837",,,,,,,,,,,,,,,,,,"$22,871",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$18,152",,,
1389762,,Garfield's Pet Force (2009),"$877,854",,,,,,"$56,251","$2,451,404",,,,"$39,805",,,,,,,,,,,,,"$411,671",,,,,,,,,,"$484,027",,,,,,,,,,,,,,,,,"$362,765",,,,,,,,"$644,106",,,,,,,,,,,,,,,"$340,817",,,,,,,,,,,,,,"$139,197","$471,031",
0887912,,The Hurt Locker (2008),"$791,443",,"$5,226,567",,,"$315,133","$72,208","$820,754",,,,"$348,664",,"$272,651","$18,260",,,"$75,577",,"$81,188","$17,017,811",,,,"$60,008",,"$14,474",,"$20,404","$1,184,002","$464,533",,"$367,644",,"$617,884","$132,025","$27,130",,,,"$234,231",,"$7,794,184",,,,"$10,814","$25,490",,"$21,406",,"$1,114,807",,"$85,813","$440,705",,"$108,136",,,"$362,288","$55,730",,"$231,335",,,,"$45,863",,"$5,438","$267,667",,"$39,408","$316,525",,"$1,171,403","$3,930,210","$120,178","$43,385",,,,"$375,272","$97,311",,"$148,821",,"$197,946","$1,302,388","$88,196","$198,231",
1135092,,The Limits of Control (2009),,,"$28,767","$84,749",,"$6,357",,,,,,,,,,,,"$15,501",,,,,,,,,,,"$5,988","$317,532","$812,258",,,,"$6,934",,,,,,,,,,,,"$6,111",,,,,"$6,279",,,"$8,788",,,,,,,,"$40,002",,,,"$89,847",,,,,"$9,925",,,"$20,288","$95,120",,,,,,,,,,,,,,,
1092007,,Heavy Metal in Baghdad (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,127",,,
1055369,,Transformers: Revenge of the Fallen (2009),"$2,491,004",,"$33,554,033","$2,856,948",,"$2,966,917","$276,081","$9,560,181","$264,041","$506,977","$1,489,571","$2,047,357","$65,837,290","$2,939,275","$257,475",,,"$1,003,509",,"$3,048,737",,,,"$118,566","$1,068,325","$286,975","$125,346",,"$928,121","$19,861,079","$20,111,156","$2,572","$1,619,998",,"$6,202,442","$1,095,400","$213,912","$2,798,175","$4,469,608","$872,383","$11,685,751",,"$22,707,567",,,,"$136,243","$266,938",,"$220,242","$7,856,544","$18,895,683",,"$3,730,164","$5,463,402","$62,048","$2,754,567",,,"$2,110,857","$7,384,179","$2,392,849","$1,459,786",,,"$335,498","$18,170,854",,"$82,148","$5,880,317","$158,903","$100,887","$2,430,504","$1,005,605","$43,392,124","$8,698,257","$3,474,369","$1,956,597",,,,"$7,537,453","$6,034,198",,"$1,940,592","$1,485,242","$2,285,332","$44,383,558","$52,535","$4,030,620",
1014762,,Home (2009),"$23,969",,,,,,,"$13,028",,,,,,,,,,,,,,,,,,,,,,,,,,,"$21,420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,933",,,,,,,"$23,846","$7,355",,,,,,,,
0436854,,Tulpan (2008),"$7,648",,"$329,753","$53,845",,"$18,698",,,,,,,,,,,,,,,,,,,,,,,,"$398,691",,,,,"$10,359",,,,,,"$104,411",,,,,,,,,$455,,,,,,,,,,,,,"$25,270",,,,"$1,930",,,,,,,,,"$56,543",,,,,,,,,,,,,,,
1178663,,Whatever Works (2009),"$470,086",,"$336,114","$643,115",,"$395,542",,"$1,591,880",,,,,,"$72,064",,,,"$53,671",,"$63,523",,,,,,,,,"$93,265","$6,863,863","$1,924,074",,"$927,104",,"$80,980",,"$27,641",,,,"$7,399,626",,,,,,"$28,427","$12,169",,"$18,919",,"$211,276",,"$292,746","$19,291",,"$35,426",,,,,"$1,824,986","$608,676",,,"$18,745","$40,493",,,"$48,358",,,"$75,369",,,"$5,590,384","$242,374","$122,901",,,,"$14,719",,,"$94,650",,"$33,786","$309,345","$128,240",,
0821640,,Ghosts of Girlfriends Past (2009),"$459,308",,"$5,227,478","$1,682,181",,"$606,605","$24,488","$2,012,187","$97,489","$103,118",,"$85,301",,,"$97,201",,,"$139,617",,,,,,"$9,132","$115,062",,"$59,644",,"$65,238","$1,298,000","$6,957,884","$23,155","$458,220",,,"$364,386","$52,314",,,"$649,335","$2,823,783",,,,,,"$58,528","$97,903",,"$67,524","$234,683","$2,750,044",,"$966,774","$348,771","$95,288","$82,752",,,"$307,630","$124,516","$695,595","$745,703",,,"$231,562","$2,462,447",,"$59,083","$888,887",,"$149,357","$1,008,293",,,"$2,619,192","$117,135",,,,,"$177,455",,,"$726,400","$397,254","$425,658","$6,859,122","$39,174","$968,933",
1152836,,Public Enemies (2009),"$1,018,037",,"$7,484,127","$1,185,005",,"$2,480,650","$20,406","$2,694,614","$219,550","$83,141",,"$497,563",,"$506,386","$158,667",,,"$422,157",,"$1,006,906",,,,"$52,493","$77,495","$133,686","$68,221",,"$1,103,222","$12,925,216","$6,906,249",,"$1,627,124",,"$947,527","$314,754","$141,273","$189,393","$735,019","$393,145","$8,491,750",,"$7,842,138",,,,"$123,883","$133,167",,"$89,847","$374,338","$5,318,012",,"$2,459,994","$821,444","$20,383","$2,099,594",,,"$305,939","$276,292","$1,574,140","$1,315,128",,,"$284,541","$5,670,599",,"$81,270","$561,046",,"$119,850","$459,963",,"$2,752,181","$10,686,582","$2,489,353","$1,108,599",,,,"$576,659","$334,018",,"$812,371","$689,362","$601,395","$11,334,699","$42,830","$875,234",
1080016,,Ice Age: Dawn of the Dinosaurs (2009),"$8,069,767",,"$24,725,499","$13,419,250","$230,270","$9,755,324","$853,027","$45,373,371","$1,635,549","$646,009",,"$7,125,445",,"$8,337,569","$726,552",,,"$5,322,866",,"$7,045,770",,,,"$130,628","$3,853,760","$248,319","$1,178,779","$15,239","$4,971,898","$69,240,468","$82,199,367","$13,817","$4,705,076",,"$4,191,440","$4,101,370","$277,222",,"$2,113,727","$3,517,576","$43,860,019",,"$1,293,196",,"$494,523",,"$820,586","$607,651",,"$1,396,270","$2,425,992","$39,389,248",,"$13,453,093","$4,024,380","$47,524","$12,597,388","$77,837",,"$4,812,886","$2,391,452","$13,316,123","$5,655,751",,,"$2,318,561","$44,572,301",,"$484,944","$2,730,040","$2,352,170","$1,268,299","$3,492,517",,"$5,166,601","$32,142,485","$7,908,996","$13,999,976",,,,"$2,059,262","$1,117,372",,"$7,650,309","$2,837,355","$1,474,586","$56,859,040","$1,001,818","$11,644,527",
1166085,,120 (2008),,,"$54,243","$33,225",,"$47,791",,,,,,,,,,,,,,,,,,,,,,,,,"$249,860",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,334,204",,,,"$42,092",,
1340123,,Samson & Delilah (2009),,,"$2,427,981",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$92,647",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0489244,,Night of the Living Dead 3D (2006),,,,,,,,,,,,,,,,,,"$103,892",,,"$271,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,013,323",,,,,,,,,,,,,,,,,,,"$165,622",,,,,
1078588,,My Sister's Keeper (2009),"$190,710",,"$8,034,157","$762,348",,"$202,332","$30,519","$1,175,619",,"$40,213",,"$96,815",,"$123,991","$36,039",,,,,,,,,"$24,731","$124,234",,,,,"$766,288","$3,490,611","$2,848","$48,647",,"$176,650",,"$92,493",,,"$816,316","$254,924",,"$8,241,290",,,,,"$87,860",,"$118,219",,"$3,698,528",,"$1,482,010","$931,721","$15,188","$42,871",,,"$232,461","$49,667","$46,687","$549,180",,,"$28,335",,,,"$543,789",,,"$830,357",,"$714,715","$914,824","$170,761",,,,,"$264,741","$19,126",,"$481,324",,"$127,492","$10,406,236","$2,342",,
1144804,,Kambakkht Ishq (2009),,,"$198,579",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$63,109",,,,"$36,730",,,,,,,,,,,,,,,,,,"$83,980",,,,,,,,,,,,,,,"$1,170,803",,,
1022603,,500 Days of Summer (2009),"$358,052",,"$4,346,555","$175,035",,"$243,919",,"$1,265,032",,,,"$132,235",,,"$13,410",,,,,"$161,183","$32,391,374",,,,,,"$26,857",,"$247,636","$1,141,406","$994,103",,"$29,415",,"$626,507",,,,,"$208,131","$411,731",,,,,,,,,,"$50,666","$639,921",,"$203,431","$626,739",,"$73,802",,,,"$398,212",,,,,,"$551,690",,,"$609,884",,,"$63,153",,"$2,114,648","$1,541,806","$124,120",,,,,"$277,514",,,"$315,248",,,"$7,596,857","$32,652","$97,037",
0889583,,Brüno (2009),,,"$11,651,106","$1,670,039",,"$2,290,483",,"$1,170,855","$120,600",,,,,,"$447,713",,,"$410,897",,"$1,783,494",,"$23,721",,,,,"$232,777",,"$1,411,967","$1,988,301","$7,209,557",,"$507,039",,"$218,324","$177,325","$184,024",,,"$892,830","$1,755,582",,,,,,"$86,555",,,"$149,662",,"$162,105",,"$2,940,743","$1,593,547","$2,311","$1,905,119",,,"$11,662","$65,108","$928,595","$616,605",,,"$113,118","$1,152,068",,"$64,691","$313,381","$68,373","$381,758","$410,927",,,"$2,542,344","$2,340,591","$2,357,912",,,,"$10,908","$66,223",,,,,"$25,793,264",,,
0972558,,Dark Planet (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$21,834,845",,,,,,,,,,,,,,,,,,,,,,,,
0893402,,Franklyn (2008),,,"$1,807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$234,744",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$642,,,,,,,,,
1361558,,Iron Maiden: Flight 666 (2009),,,"$74,134",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$35,173",,,,,,,,,,,,,,,,,,,,,,,,
0944101,,Good Dick (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$12,329",,,
0417741,,Harry Potter and the Half-Blood Prince (2009),"$4,468,542",,"$34,954,467","$6,393,098",,"$9,304,830","$303,051","$20,240,271","$343,007","$407,820",,"$3,490,188",,"$1,841,168","$609,514",,,"$4,206,138",,"$10,687,228","$302,334,374",,,"$154,854","$1,192,282","$371,186","$216,589",,"$4,340,470","$54,158,946","$64,709,316","$30,610","$3,296,589",,"$5,873,659","$2,813,144","$328,467","$4,480,215","$3,749,876","$2,147,750","$26,965,672",,"$83,776,293",,,,"$249,048","$259,850",,"$320,186","$2,333,468","$21,185,512",,"$16,478,586","$4,261,353","$80,408","$7,933,173",,,"$1,990,156","$4,014,548","$6,354,956","$2,835,080",,,"$444,531","$18,701,904",,"$205,767","$3,474,126","$1,119,304","$351,344","$1,766,169",,"$15,627,084","$20,813,480","$10,475,331","$6,126,878",,,,"$3,106,984","$4,154,286",,"$3,648,984","$1,790,759","$1,523,886","$84,160,267","$294,755","$6,610,040","$21,661"
0470055,,Open Water 2: Adrift (2006),"$59,720",,,,,,"$3,077",,,,,"$47,044",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,537,277",,,,,,,,"$166,456",,,,,,,"$55,285",,,,,,,,,,,,,,,,"$73,964",,,,,,,,
0404254,,My Sassy Girl (2008),,,,,,,,,,,,,,"$27,164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$459,646",,,,,,,,,"$85,553",,,,,,"$610,082",,,"$98,730",,,,,"$48,914",,,,,,,,"$41,959",,,,,,,,
1054606,,The Imaginarium of Doctor Parnassus (2009),"$242,463",,"$1,924,130","$615,121",,"$371,963","$19,019","$166,138","$147,794",,,"$90,374",,"$65,367","$36,813",,,"$297,847",,"$751,736",,,,,"$35,677",,"$55,208",,"$218,328","$4,641,627","$4,863,307",,"$1,462,695",,"$591,525","$147,425","$8,331",,,,"$11,119,996",,"$6,573,833",,,,"$51,332","$13,477",,"$44,427","$189,053","$598,407",,"$184,903","$248,402",,"$373,871",,,"$113,367","$45,754","$1,444,177","$224,228",,,"$159,025","$3,515,740",,"$40,269","$400,699","$41,555",,"$68,911",,"$2,879,175","$1,342,851","$443,017",,,,,"$406,992","$30,883",,"$223,642","$142,045","$93,689","$5,335,983","$16,198","$113,890",
0896927,,Shiver (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$158,949",,,,,,,,,,,,,,,,,,,,,,,,"$1,514,915",,,,,,,,,,,,,,,
